decision_date,return_date,prob_bear,prob_bull,prob_mix,canonical_asset_simple_return,exposure_cash,exposure_buy_and_hold,exposure_trend,exposure_volatility_target,exposure_drawdown_control,exposure_specialist_atp
2021-04-05,2021-04-06,2.0174102215832536e-09,0.99475363932508065,0.0052463586575090997,-0.016901890719978829,0,1,1,0.37224779039235878,1,0
2021-04-06,2021-04-07,6.9313828738580567e-10,0.99783214409056464,0.0021678552162970001,-0.03530570053606874,0,1,1,0.37087861550687445,1,0
2021-04-07,2021-04-08,1.4630850596507789e-07,0.96695759494676525,0.033042258744728797,0.038047354094018271,0,1,1,0.37911406428144412,1,0
2021-04-08,2021-04-09,2.0543250764352608e-05,0.70801214028542903,0.29196731646380653,0.00071111998815376332,0,1,1,0.37574232703721511,1,0
2021-04-09,2021-04-10,5.9786673408385454e-06,0.77206379159152005,0.22793022974113911,0.02804088873288646,0,1,1,0.380315011454749,1,0
2021-04-10,2021-04-11,5.6241507915286353e-05,0.49505770803567722,0.50488605045640744,0.0038544965220825844,0,1,1,0.38209610188097348,1,0
2021-04-11,2021-04-12,2.1727388325494177e-05,0.63227697139633743,0.36770130121533701,-0.0019156800664235085,0,1,1,0.38438441345816315,1,0
2021-04-12,2021-04-13,1.7155091109613853e-06,0.92502456811293421,0.074973716377954705,0.061424433463963091,0,1,1,0.38480117900042243,1,0
2021-04-13,2021-04-14,1.9715227242028275e-05,0.79329901131719538,0.2066812734555625,-0.0088210900380699675,0,1,0,0.41691425885916178,1,0
2021-04-14,2021-04-15,2.5551589238507005e-07,0.97036348856518884,0.029636255918918698,0.0037408463585495433,0,1,1,0.39825362042777929,1,0
2021-04-15,2021-04-16,2.6090462994847173e-07,0.97996785821996923,0.020031880875400799,-0.029048025816249101,0,1,1,0.42551233117037257,1,0
2021-04-16,2021-04-17,3.6278761705637853e-07,0.97803121322482856,0.021968423987554199,-0.021795479612966462,0,1,1,0.42993558502393459,1,0
2021-04-17,2021-04-18,7.0350424704101135e-06,0.9015140254363736,0.098478939521155703,-0.06386873166905116,0,1,1,0.43318015387327702,1,0
2021-04-18,2021-04-19,4.3817695916973059e-05,0.78056056969119347,0.2193956126128894,-0.0099809454677434184,0,1,1,0.43250900897177857,1,0
2021-04-19,2021-04-20,0.0012863761159934001,0.20717122769322199,0.79154239619078448,0.015043282458249596,0,1,0,0.39849391474265616,0.5,0
2021-04-20,2021-04-21,0.0098767025258565001,0.029014015966962299,0.96110928150718122,-0.047146762223103544,0,1,0,0.39770333469961811,0.5,0
2021-04-21,2021-04-22,0.0025970908521526,0.089684598723451095,0.90771831042439621,-0.038846009490860256,0,1,0,0.39744005884412237,0.5,0
2021-04-22,2021-04-23,0.0070528512799309002,0.073194430033818397,0.91975271868625041,-0.011326225847920424,0,1,0,0.4059918942948712,0.5,0
2021-04-23,2021-04-24,0.039264085383619002,0.0078276131800728999,0.952908301436308,-0.020622326156156334,0,1,0,0.39420539163558804,0.20000000000000001,0
2021-04-24,2021-04-25,0.014421341050214399,0.0139904668432547,0.9715881921065308,-0.022466055353581371,0,1,0,0.404644768885353,0.20000000000000001,0
2021-04-25,2021-04-26,0.0260194654946873,0.0060268159096500996,0.96795371859566237,0.1032787621825193,0,1,0,0.40394298949697427,0.20000000000000001,0
2021-04-26,2021-04-27,0.1001898253766173,0.00072042505663179996,0.89908974956675092,0.018807674864171897,0,1,0,0.44426306210998218,0.20000000000000001,0
2021-04-27,2021-04-28,0.0091629346905625006,0.0010330230645788001,0.98980404224485841,-0.0035449201893288373,0,1,0,0.37391379290572002,0.5,0
2021-04-28,2021-04-29,0.0010333155760546,0.0104339448806523,0.98853273954329302,-0.02335097207584047,0,1,0,0.37183114836575681,0.5,0
2021-04-29,2021-04-30,0.0048293883101910001,0.0021411679551683999,0.99302944373464042,0.077659407626473165,0,1,0,0.37796914433596129,0.5,0
2021-04-30,2021-05-01,0.017379775976920898,0.00062970149496210004,0.9819905225281168,0.0015038036877839112,0,1,0,0.37682731404318137,0.5,0
2021-05-01,2021-05-02,0.0038290658011327001,0.0009506180578519,0.99522031614101525,-0.020815782144407824,0,1,0,0.34609160277271184,1,0
2021-05-02,2021-05-03,0.0022781690804152999,0.0029526023073455998,0.99476922861223915,0.0099993286669799453,0,1,0,0.34608723149454051,1,0
2021-05-03,2021-05-04,0.0085750774630829994,0.00066747643217930001,0.99075744610473759,-0.059966975571018266,0,1,0,0.34399797646096786,0.5,0
2021-05-04,2021-05-05,0.0077168098939085,0.0025287827418392001,0.98975440736425224,0.068844375389596646,0,1,1,0.34883667208796698,0.5,0
2021-05-05,2021-05-06,0.1960603273922093,0.0001404704683812,0.80379920213940936,-0.018034062599558198,0,1,0,0.3273416034207729,0.5,0
2021-05-06,2021-05-07,0.027813339326299601,0.0002379263576977,0.97194873431600237,0.016519694922826567,0,1,0,0.30633519497598666,0.5,0
2021-05-07,2021-05-08,0.049854311349469702,0.00038993711557239999,0.94975575153495762,0.02621160433366132,0,1,0,0.30636602808245833,0.5,0
2021-05-08,2021-05-09,0.018735700733268801,0.00068623125308620004,0.98057806801364478,-0.010227718851599454,0,1,1,0.30999242623905693,0.5,0
2021-05-09,2021-05-10,0.0117634486181205,0.0021161791068712,0.98612037227500815,-0.041027983303084103,0,1,1,0.31236901718695131,1,0
2021-05-10,2021-05-11,0.023774214696394898,0.0005043699072192,0.97572141539638557,0.015162339813317605,0,1,1,0.31189664679661355,1,0
2021-05-11,2021-05-12,0.17965316407733531,4.8847623946093504e-05,0.82029798829871847,-0.12896039734935805,0,1,0,0.30839883127999845,0.5,0
2021-05-12,2021-05-13,0.1358797936171133,2.8850298394621949e-05,0.86409135608449195,0.0064879050384536452,0,1,0,0.30761014306965423,0.5,0
2021-05-13,2021-05-14,0.9518697355496244,6.0832256750352991e-08,0.048130203618118698,0.0027200701745915268,0,1,0,0.25774156726732589,0.20000000000000001,0
2021-05-14,2021-05-15,0.97923998846195237,2.9328579789154027e-09,0.0207600086051896,-0.062821279379130734,0,1,0,0.26523788680635557,0.20000000000000001,0
2021-05-15,2021-05-16,0.96961539588707624,8.4416882004391587e-09,0.030384595671235401,-0.0060459699242969567,0,1,0,0.26538850068309183,0.20000000000000001,0
2021-05-16,2021-05-17,0.99772532127359925,4.5593367180638874e-11,0.0022746786808074001,-0.062143521789326694,0,1,0,0.25654884664280725,0.20000000000000001,0
2021-05-17,2021-05-18,0.99892110998796835,1.1591513153607559e-11,0.0010788900004402001,-0.014790555174053144,0,1,0,0.25813561258861595,0.20000000000000001,0
2021-05-18,2021-05-19,0.99992978483336925,9.4924716416521471e-14,7.0215166535955698e-05,-0.14399041431512016,0,1,0,0.25147492472162586,0.20000000000000001,0
2021-05-19,2021-05-20,0.99997142061905164,1.5565066490969526e-14,2.8579380932839091e-05,0.10884111055132695,0,1,0,0.25895708259415473,0.20000000000000001,0
2021-05-20,2021-05-21,0.99999969061345917,2.9601831363721697e-18,3.0938654091760889e-07,-0.083989075869656982,0,1,0,0.22176745997655239,0.20000000000000001,0
2021-05-21,2021-05-22,0.99999990252925042,2.5290146869555014e-20,9.7470749593950384e-08,0.0040458584244478235,0,1,0,0.21039338797787702,0.20000000000000001,0
2021-05-22,2021-05-23,0.99999991303787017,8.5395602971142e-20,8.6962129670405679e-08,-0.07393125989697813,0,1,0,0.20539698686308777,0.20000000000000001,0
2021-05-23,2021-05-24,0.99999995067826919,3.6432704201165972e-21,4.9321730825561486e-08,0.1173856751932687,0,1,0,0.20702061375870603,0.20000000000000001,0
2021-05-24,2021-05-25,0.99999998800681245,5.5941438575678576e-22,1.1993187517585773e-08,-0.009607593172750728,0,1,0,0.20121879509509635,0.20000000000000001,0
2021-05-25,2021-05-26,0.99999996532853919,2.6208926387230025e-22,3.4671460808704046e-08,0.022692511132593074,0,1,0,0.19059759572775922,0.20000000000000001,0
2021-05-26,2021-05-27,0.99999996467738916,1.0355823682473293e-21,3.5322610743618893e-08,-0.02119533646545646,0,1,0,0.19081221992031738,0.20000000000000001,0
2021-05-27,2021-05-28,0.99999997259674556,1.4860068510599281e-22,2.7403254206088584e-08,-0.071707277710823081,0,1,0,0.19816977454864149,0.20000000000000001,0
2021-05-28,2021-05-29,0.99999998608857399,1.2954750414323761e-22,1.3911425996322618e-08,-0.030225026288117851,0,1,0,0.19809646135952652,0.20000000000000001,0
2021-05-29,2021-05-30,0.99999999783297877,3.6385521524899372e-24,2.1670209798587234e-09,0.030886579575880813,0,1,0,0.19312959303071042,0.20000000000000001,0
2021-05-30,2021-05-31,0.99999999925523742,4.4746044616998735e-25,7.4476258637346553e-10,0.046161872279316007,0,1,0,0.19285658244347487,0.20000000000000001,0
2021-05-31,2021-06-01,0.99999999887499835,2.7494534106699969e-25,1.1250017142039239e-09,-0.016381311899106188,0,1,0,0.19693313235011661,0.20000000000000001,0
2021-06-01,2021-06-02,0.99999999658381755,2.3142392967825558e-24,3.4161823797518313e-09,0.023664671442122254,0,1,0,0.19512371330608572,0.20000000000000001,0
2021-06-02,2021-06-03,0.99999999724839239,1.5708058860238895e-24,2.7516076870476067e-09,0.043442024933565415,0,1,0,0.19525687950540033,0.20000000000000001,0
2021-06-03,2021-06-04,0.99999999540189477,6.3370636753428521e-24,4.5981052726306008e-09,-0.059611149530587659,0,1,0,0.19485223693323545,0.20000000000000001,0
2021-06-04,2021-06-05,0.999999973408085,1.4554352639924666e-22,2.6591914979558011e-08,-0.036126269629565333,0,1,0,0.19783841483074785,0.20000000000000001,0
2021-06-05,2021-06-06,0.99999999647335835,4.5402292588723728e-24,3.5266413827299521e-09,0.0083164414414413912,0,1,0,0.19984127069455671,0.20000000000000001,0
2021-06-06,2021-06-07,0.99999999914034565,2.4740769794883133e-25,8.5965443150540989e-10,-0.062470333990406357,0,1,0,0.19887540503190546,0.20000000000000001,0
2021-06-07,2021-06-08,0.99999999909897441,2.4574791630570454e-25,9.0102546476859612e-10,-0.0058103520162010591,0,1,0,0.19906625867650823,0.20000000000000001,0
2021-06-08,2021-06-09,0.99999999984678922,1.1516766510005567e-26,1.5321083424782159e-10,0.11830308331511019,0,1,0,0.19606702480106084,0.20000000000000001,0
2021-06-09,2021-06-10,0.99999999978170118,1.0587456238744903e-26,2.1829881552423926e-10,-0.018289840941599911,0,1,0,0.19616149978938266,0.20000000000000001,0
2021-06-10,2021-06-11,0.99999999772212356,2.7049537457409805e-25,2.2778763563450718e-09,0.018150365353866604,0,1,0,0.18727149628830686,0.20000000000000001,0
2021-06-11,2021-06-12,0.9999999981636456,4.9203859645201753e-25,1.8363544454526486e-09,-0.04950073161711499,0,1,0,0.18719289036039952,0.20000000000000001,0
2021-06-12,2021-06-13,0.99999997683013997,3.1287208728262205e-23,2.3169859848805056e-08,0.1002438852470573,0,1,0,0.20361953240074371,0.20000000000000001,0
2021-06-13,2021-06-14,0.9999999931186544,8.6187739647889601e-24,6.8813455656791091e-09,0.038605536748934632,0,1,0,0.20131657559343111,0.20000000000000001,0
2021-06-14,2021-06-15,0.99999994630184041,7.4997125516329114e-23,5.3698159751164067e-08,-0.0092105977389254079,0,1,0,0.19359853497175752,0.20000000000000001,0
2021-06-15,2021-06-16,0.99999952009384085,8.7272752970395715e-21,4.7990615918709248e-07,-0.045325616780514055,0,1,0,0.19604324855695432,0.20000000000000001,0
2021-06-16,2021-06-17,0.99999935284565644,1.9240637720551167e-20,6.4715434348833705e-07,-0.0074081803005008329,0,1,0,0.19600138851809742,0.20000000000000001,0
2021-06-17,2021-06-18,0.99999959955887818,3.2349480705184873e-20,4.0044112172404948e-07,-0.060511931041732359,0,1,0,0.19765229388460728,0.20000000000000001,0
2021-06-18,2021-06-19,0.99999960425393319,2.8445092497525326e-20,3.9574606662084482e-07,-0.0066015093959619353,0,1,0,0.19785729252918832,0.20000000000000001,0
2021-06-19,2021-06-20,0.99999873253650717,4.0368587940288971e-19,1.2674634928619683e-06,0.002320250947529745,0,1,0,0.21841530434495601,0.20000000000000001,0
2021-06-20,2021-06-21,0.99999966482540681,1.4613329663060746e-20,3.3517459324121448e-07,-0.10967024199484221,0,1,0,0.23139571804709239,0.20000000000000001,0
2021-06-21,2021-06-22,0.99999832637707764,6.7952399261188646e-19,1.6736229223219508e-06,0.025381799823299245,0,1,0,0.2424547136687317,0.20000000000000001,0
2021-06-22,2021-06-23,0.99999997804567464,9.5471522480701147e-22,2.1954325366927999e-08,0.036247091985573743,0,1,0,0.22238599069709722,0.20000000000000001,0
2021-06-23,2021-06-24,0.99999991645089681,4.716244053925184e-21,8.3549103120951797e-08,0.029443819173672559,0,1,0,0.22929901954330212,0.20000000000000001,0
2021-06-24,2021-06-25,0.99999992121891357,4.8804566455078763e-21,7.878108630586503e-08,-0.088611830680382475,0,1,0,0.24732449765360706,0.20000000000000001,0
2021-06-25,2021-06-26,0.99999953314458645,6.918350820372185e-20,4.6685541366580106e-07,0.020554535671330143,0,1,0,0.24607091195485203,0.20000000000000001,0
2021-06-26,2021-06-27,0.99999997590870404,6.3573835827381526e-22,2.4091296013112906e-08,0.07552243249781343,0,1,0,0.23341192261116753,0.20000000000000001,0
2021-06-27,2021-06-28,0.99999994224568123,1.430057010073524e-21,5.7754318653478776e-08,-0.0058422365442565294,0,1,0,0.23339265993122496,0.20000000000000001,0
2021-06-28,2021-06-29,0.99999901472397035,1.6399154061266768e-19,9.852760295032355e-07,0.039413039253507476,0,1,0,0.23409518620636494,0.20000000000000001,0
2021-06-29,2021-06-30,0.99999905243925635,1.4129743877568777e-19,9.4756074362150507e-07,-0.022542396057452563,0,1,0,0.235400568043619,0.20000000000000001,0
2021-06-30,2021-07-01,0.99999812936170884,5.1966427314799538e-19,1.870638291013456e-06,-0.042347452957584131,0,1,0,0.23428361719776053,0.20000000000000001,0
2021-07-01,2021-07-02,0.99999909774420404,2.7377361849949375e-19,9.0225579607459722e-07,0.0080432630963880314,0,1,0,0.23650980124758414,0.20000000000000001,0
2021-07-02,2021-07-03,0.99999962900649364,9.2118751546031675e-20,3.7099350652599844e-07,0.027486144546245095,0,1,0,0.23418907396077415,0.20000000000000001,0
2021-07-03,2021-07-04,0.99999939694437479,7.8958638762816607e-20,6.030556252960888e-07,0.015986046029680789,0,1,0,0.23497824352878788,0.20000000000000001,0
2021-07-04,2021-07-05,0.99999919663794523,1.4410345791247491e-19,8.033620548015153e-07,-0.04562272297170944,0,1,0,0.2367209445144933,0.20000000000000001,0
2021-07-05,2021-07-06,0.99999740374956081,1.933704449237961e-18,2.5962504392418278e-06,0.015964236311067914,0,1,0,0.24222656956696678,0.20000000000000001,0
2021-07-06,2021-07-07,0.99999796393164841,3.3316454533753051e-18,2.0360683514346185e-06,-0.010454162965733094,0,1,0,0.2410657497010267,0.20000000000000001,0
2021-07-07,2021-07-08,0.99999625264314285,5.8963735775415437e-18,3.7473568573290562e-06,-0.029570860817649813,0,1,0,0.24075446937397829,0.20000000000000001,0
2021-07-08,2021-07-09,0.99999527251647358,1.3056839454158596e-17,4.7274835263821006e-06,0.028329930658455682,0,1,0,0.24749988526693759,0.20000000000000001,0
2021-07-09,2021-07-10,0.99999370885368644,1.0894116612080379e-17,6.2911463137512593e-06,-0.0084858598590424883,0,1,0,0.24603556084928588,0.20000000000000001,0
2021-07-10,2021-07-11,0.99998647590285183,3.3099238095184188e-17,1.3524097148186168e-05,0.021399199059402019,0,1,0,0.26962834829343962,0.20000000000000001,0
2021-07-11,2021-07-12,0.99998914899821123,3.8833620200987192e-17,1.0851001788913654e-05,-0.032567189732292778,0,1,0,0.27023189851088136,0.20000000000000001,0
2021-07-12,2021-07-13,0.99994835350846822,3.1219508420843924e-16,5.164649153135958e-05,-0.011623833539697426,0,1,0,0.26980982303582879,0.20000000000000001,0
2021-07-13,2021-07-14,0.99997037193260163,2.0063079517122255e-16,2.96280673982071e-05,0.0028293729241843923,0,1,0,0.27272791731698115,0.20000000000000001,0
2021-07-14,2021-07-15,0.99999038362648018,1.2947055489458156e-17,9.6163735196895493e-06,-0.029865298424469833,0,1,0,0.29533373883209935,0.20000000000000001,0
2021-07-15,2021-07-16,0.99998722785700178,2.740457388812403e-17,1.2772142998118006e-05,-0.014023020995273305,0,1,0,0.29975568456579965,0.20000000000000001,0
2021-07-16,2021-07-17,0.99999016638671456,1.6620728070656945e-17,9.8336132853706591e-06,0.0039689112569281093,0,1,0,0.29720457516857746,0.20000000000000001,0
2021-07-17,2021-07-18,0.99999148996020715,2.1149033951571009e-17,8.5100397926005211e-06,0.0084648429816045478,0,1,0,0.30325291839305757,0.20000000000000001,0
2021-07-18,2021-07-19,0.99998795087159575,6.2823710368884167e-17,1.20491284040373e-05,-0.029831306197184881,0,1,0,0.30333275659209741,0.20000000000000001,0
2021-07-19,2021-07-20,0.99991611941355285,2.179255114127605e-15,8.3880586444794571e-05,-0.033835756813199724,0,1,0,0.31593512706761595,0.20000000000000001,0
2021-07-20,2021-07-21,0.99997230593510644,6.0999713305105975e-16,2.7694064892921622e-05,0.078459276762279373,0,1,0,0.31295230299338478,0.20000000000000001,0
2021-07-21,2021-07-22,0.99999115026507124,7.2024799272930011e-17,8.8497349285132382e-06,0.0052129692450375575,0,1,0,0.30885372765937052,0.20000000000000001,0
2021-07-22,2021-07-23,0.99933185152574444,6.7250347250421103e-14,0.00066814847418820002,0.040385276278758653,0,1,0,0.3408640612737176,0.20000000000000001,0
2021-07-23,2021-07-24,0.99875571638469041,4.9348454213437281e-13,0.0012442836148160001,0.0065916145140507698,0,1,0,0.34450057196559353,0.20000000000000001,0
2021-07-24,2021-07-25,0.99572384679303116,1.5670063566488478e-12,0.0042761532054017004,0.046306260495257767,0,1,0,0.3415133117569058,0.20000000000000001,0
2021-07-25,2021-07-26,0.99248266619466319,7.7952652504007919e-12,0.0075173337975412997,0.053276106139679147,0,1,0,0.34394721083959834,0.20000000000000001,0
2021-07-26,2021-07-27,0.90072721142989498,9.341487351031891e-10,0.099272787635956095,0.058358326671424043,0,1,0,0.38554749751661271,0.20000000000000001,0
2021-07-27,2021-07-28,0.90291281270639279,4.1957425577477341e-09,0.097087183097864599,0.013971408293622645,0,1,0,0.37182931465345032,0.20000000000000001,0
2021-07-28,2021-07-29,0.59845544294660613,8.5921897529190534e-08,0.40154447113149633,-4.4996400287877769e-05,0,1,0,0.38454246480850429,0.20000000000000001,0
2021-07-29,2021-07-30,0.4833425026464202,9.3281772383685204e-07,0.51665656453585584,0.055048073317433888,0,1,0,0.38348479311604888,0.20000000000000001,0
2021-07-30,2021-07-31,0.59412788621900303,6.3502725622832169e-07,0.40587147875374058,-0.015394494282451321,0,1,0,0.39458808966446152,0.20000000000000001,0
2021-07-31,2021-08-01,0.1058028204785456,1.752060902516351e-05,0.89417965891242923,-0.040318912635938453,0,1,0,0.37948655137029269,0.20000000000000001,0
2021-08-01,2021-08-02,0.1342205282275756,2.2514915379529173e-05,0.86575695685704468,-0.017801661555281956,0,1,0,0.38953886571563312,0.20000000000000001,0
2021-08-02,2021-08-03,0.55130401477239888,1.2225768896196009e-06,0.4486947626507114,-0.02650350792986178,0,1,0,0.37906383236207103,0.20000000000000001,0
2021-08-03,2021-08-04,0.79296332152503557,1.9864210918919546e-07,0.207036479832855,0.042134470486725695,0,1,0,0.38138396047578643,0.20000000000000001,0
2021-08-04,2021-08-05,0.9201642862370224,3.5933240533002131e-08,0.079835677829736995,0.028444594319134042,0,1,0,0.37910303311075089,0.20000000000000001,0
2021-08-05,2021-08-06,0.48468156794539557,1.5198063967845869e-06,0.51531691224820753,0.047182092240231954,0,1,0,0.3822939156202651,0.20000000000000001,0
2021-08-06,2021-08-07,0.2133302342102989,9.8750668347362752e-06,0.78665989072286635,0.042499894848511577,0,1,0,0.37868434143177176,0.20000000000000001,0
2021-08-07,2021-08-08,0.032370771763625503,0.0001108685872465,0.96751835964912802,-0.018411178503704995,0,1,0,0.36623362019377276,0.20000000000000001,0
2021-08-08,2021-08-09,0.0029012816187667001,0.0020712912725230001,0.99502742710871017,0.056892913903655362,0,1,0,0.36206906794070282,0.20000000000000001,0
2021-08-09,2021-08-10,0.0154293190929918,0.00060411913011170003,0.98396656177689645,-0.014918665724662605,0,1,0,0.36474784982384589,0.20000000000000001,0
2021-08-10,2021-08-11,0.0010941996220809999,0.0051338613001712004,0.99377193907774763,-0.00064701779627929223,0,1,0,0.34980114088852243,1,0
2021-08-11,2021-08-12,0.0023262303805283002,0.0034528319781978001,0.99422093764127384,-0.0254782801447625,0,1,0,0.35108138307659204,1,0
2021-08-12,2021-08-13,0.0018444205130681999,0.0048418307035659001,0.99331374878336576,0.076699081601859342,0,1,0,0.35709648805870509,1,0
2021-08-13,2021-08-14,0.0030403379713155,0.0040075225584558999,0.99295213947022842,-0.015218860007822799,0,1,0,0.35468810226034975,1,0
2021-08-14,2021-08-15,0.0002172020712169,0.023423491182517599,0.97635930674626537,-0.0019158268109553678,0,1,1,0.32939845429357717,1,0
2021-08-15,2021-08-16,0.00016618365341259999,0.065059591741915196,0.93477422460467197,-0.021174132232987808,0,1,1,0.33218736568628543,1,0
2021-08-16,2021-08-17,5.4431261483907431e-05,0.0746109040767408,0.92533466466177516,-0.028365325037013944,0,1,1,0.33307480063128431,1,0
2021-08-17,2021-08-18,0.0003731771530042,0.029925540913477901,0.96970128193351757,0.0007204933365554389,0,1,1,0.33079888447087324,1,0
2021-08-18,2021-08-19,0.0010247962504734999,0.011652669244441,0.98732253450508545,0.045436657886852139,0,1,1,0.32797208433364972,1,0
2021-08-19,2021-08-20,0.00066231928886140005,0.0128250898956867,0.98651259081545162,0.05492568852273183,0,1,1,0.33177623253573535,1,0
2021-08-20,2021-08-21,2.5841844396640648e-05,0.1779399537051829,0.82203420445042041,-0.009086854269726663,0,1,1,0.32839673019982596,1,0
2021-08-21,2021-08-22,1.7243869738623281e-06,0.61772152864488794,0.38227674696813813,0.0077482107709745396,0,1,1,0.34081428147168669,1,0
2021-08-22,2021-08-23,5.0936495601136312e-06,0.54776605269502321,0.45222885365541671,0.0057903338781226665,0,1,1,0.34050868187440742,1,0
2021-08-23,2021-08-24,6.1618998008160531e-06,0.43802474452320789,0.56196909357699132,-0.036839141133272912,0,1,1,0.34848507333454154,1,0
2021-08-24,2021-08-25,1.9626041859358629e-05,0.31870984061262858,0.68127053334551202,0.026821922803664355,0,1,1,0.34997660398398639,1,0
2021-08-25,2021-08-26,0.00020918989927900001,0.053307250308441301,0.94648355979227961,-0.044145771464144001,0,1,1,0.34814834500150943,1,0
2021-08-26,2021-08-27,0.00011652919913310001,0.079661149402638395,0.92022232139822835,0.047675074095269165,0,1,1,0.35795211673067767,1,0
2021-08-27,2021-08-28,0.0024553393773336998,0.0092269771741801,0.98831768344848603,-0.0034077730651411731,0,1,1,0.36459326495987893,1,0
2021-08-28,2021-08-29,0.00049754413853470003,0.017690812182005002,0.98181164367946006,-0.0024479979385280126,0,1,1,0.35392025694777857,1,0
2021-08-29,2021-08-30,0.000872072720407,0.0136854409265364,0.98544248635305642,-0.036588666062561837,0,1,1,0.35386204602395654,1,0
2021-08-30,2021-08-31,0.0020498326048514,0.0035443114137715002,0.99440585598137721,0.0029302423567916236,0,1,1,0.36943953443030558,1,0
2021-08-31,2021-09-01,0.0083188006681733997,0.0014427105560680001,0.9902384887757586,0.035836742314939052,0,1,1,0.36316104731352794,1,0
2021-09-01,2021-09-02,0.0045865688824233003,0.0017715317193179999,0.99364189939825864,0.0093180170178248645,0,1,1,0.37260027194774409,1,0
2021-09-02,2021-09-03,0.00064308550730200005,0.014797265287669101,0.98455964920502881,0.014707464134447346,0,1,1,0.36698315165082429,1,0
2021-09-03,2021-09-04,0.00042303107462290002,0.024704984564971201,0.97487198436040556,-0.0016120322406447674,0,1,1,0.37034492840361771,1,0
2021-09-04,2021-09-05,0.00016969239302979999,0.073992095086915594,0.92583821252005438,0.037064489246450227,0,1,1,0.37875850924727816,1,0
2021-09-05,2021-09-06,0.00043753300738730001,0.043250832386106601,0.95631163460650603,0.017452664356385927,0,1,1,0.38399719460643511,1,0
2021-09-06,2021-09-07,9.1747135289118979e-05,0.12230626466823789,0.87760198819647295,-0.11187137023205829,0,1,1,0.38969277341841413,1,0
2021-09-07,2021-09-08,3.8468888207215295e-05,0.2534124954686478,0.7465490356431449,-0.015352846112407947,0,1,1,0.3990413857346245,1,0
2021-09-08,2021-09-09,0.0055978161157145996,0.0103021362031739,0.98410004768111115,0.0070384313112497043,0,1,1,0.32605150416647266,0.5,0
2021-09-09,2021-09-10,0.091363045274394802,0.0003353210609899,0.90830163366461525,-0.033260322168948919,0,1,0,0.33719020996865573,0.5,0
2021-09-10,2021-09-11,0.1256329914815475,0.0005139126648259,0.87385309585362636,0.0071159695647906585,0,1,1,0.33798605427179446,0.5,0
2021-09-11,2021-09-12,0.1615342607267215,0.00038420772651190003,0.83808153154676646,0.019937159419776362,0,1,0,0.33304510755741412,0.5,0
2021-09-12,2021-09-13,0.1426289450923475,0.00030485658086899998,0.85706619832678343,-0.024158585220451445,0,1,1,0.33538915489799509,0.5,0
2021-09-13,2021-09-14,0.068998079309002605,0.00070830042837029998,0.93029362026262696,0.047342017152582239,0,1,0,0.36031352500417146,0.5,0
2021-09-14,2021-09-15,0.083760860526661193,0.00076605495566799998,0.91547308451767084,0.022369497105836134,0,1,0,0.35870030761238758,0.5,0
2021-09-15,2021-09-16,0.018144214437399199,0.0014935981031528999,0.98036218745944781,-0.007949204871744775,0,1,1,0.34781162331246723,0.5,0
2021-09-16,2021-09-17,0.0054008148835312996,0.0060192219722798998,0.98857996314418883,-0.0097428164530450889,0,1,1,0.34817204491946185,1,0
2021-09-17,2021-09-18,0.0094232974266119998,0.0061222739499523001,0.98445442862343557,0.021654808936864889,0,1,1,0.3515326015006362,1,0
2021-09-18,2021-09-19,0.017457275347819799,0.0041668952612323,0.9783758293909478,-0.022108734399162056,0,1,1,0.35107366795329858,0.5,0
2021-09-19,2021-09-20,0.0051916796416889002,0.020785831006902601,0.97402248935140845,-0.092468675048212545,0,1,1,0.35904632811748938,1,0
2021-09-20,2021-09-21,0.036291445313556797,0.0043506006840354,0.95935795400240764,-0.051767411699392918,0,1,0,0.37262139752564116,0.5,0
2021-09-21,2021-09-22,0.6125581811100923,0.0001407871974064,0.38730103169250107,0.071345811819056193,0,1,0,0.32975244299413631,0.20000000000000001,0
2021-09-22,2021-09-23,0.98793752786338518,1.9184990954666345e-07,0.012062280286705199,0.030253767944231624,0,1,0,0.31673460206651355,0.20000000000000001,0
2021-09-23,2021-09-24,0.954239761372496,6.006737138225094e-07,0.045759637953790101,-0.045672755475916538,0,1,0,0.2997055623130781,0.5,0
2021-09-24,2021-09-25,0.70981654950568174,2.9874352651427241e-05,0.29015357614166681,-0.0031083678383181379,0,1,0,0.3013818893845871,0.5,0
2021-09-25,2021-09-26,0.94732569905221276,9.967495074537666e-07,0.052673304198279501,0.012102101820703259,0,1,0,0.29675793070669149,0.20000000000000001,0
2021-09-26,2021-09-27,0.97277776711745956,2.4265550219758893e-07,0.027221990227038001,-0.023859233301082861,0,1,0,0.30304412858477953,0.20000000000000001,0
2021-09-27,2021-09-28,0.96916295985861756,2.4578538789058e-07,0.030836794355994301,-0.02727600385084139,0,1,0,0.30991465860952622,0.5,0
2021-09-28,2021-09-29,0.99205333364966997,1.2322399730114568e-08,0.0079466540279301001,0.012541958885776694,0,1,0,0.30802441185570523,0.20000000000000001,0
2021-09-29,2021-09-30,0.99756651862561119,8.5407449640978304e-10,0.0024334805203142002,0.055047572273261292,0,1,0,0.30553587090330425,0.20000000000000001,0
2021-09-30,2021-10-01,0.99418281793989682,5.996987256035587e-09,0.0058171760631159,0.098639308313157592,0,1,0,0.30984203900396978,0.20000000000000001,0
