decision_date,return_date,router_valid,router_fallback_used,risk_fallback_used,desired_exposure,final_exposure,pretrade_exposure,turnover,ambiguity_cvar,asset_simple_return,portfolio_net_return,weight_0,weight_1,weight_2,weight_3,weight_4,weight_5
2021-10-31,2021-11-01,True,False,False,0.47110460985278491,0.45000000000000001,0.44786857436217942,0.0021314256378205942,0.040220136518683607,-0.0064312929785872441,-0.0028962070974818399,0.52889539014721521,0.47110460985278491,0,0,0,0
2021-11-01,2021-11-02,True,False,False,0.47123746904602432,0.45000000000000001,0.44840363497677532,0.0015963650232246884,0.040219622977185294,0.037862408951445659,0.017036460464125991,0.52876253095397574,0.47123746904602432,0,0,0,0
2021-11-02,2021-11-03,True,False,False,0.47119819865574158,0.45000000000000001,0.45921395802443071,0.0092139580244307018,0.038996126753581419,-0.0047958216878065674,-0.0021673138327125141,0.52880180134425836,0.47119819865574158,0,0,0,0
2021-11-03,2021-11-04,True,False,False,0.4711782210638652,0.45000000000000001,0.44881046697754751,0.0011895330224525047,0.038988415179019756,-0.023934137018523982,-0.010771538379657386,0.5288217789361348,0.4711782210638652,0,0,0,0
2021-11-04,2021-11-05,True,False,False,0.4712732922706227,0.45000000000000001,0.44401180607364826,0.0059881939263517481,0.038993026753225732,-0.0071369718917615455,-0.0032176063133118049,0.52872670772937735,0.4712732922706227,0,0,0,0
2021-11-05,2021-11-06,True,False,False,0.47242400886857633,0.45000000000000001,0.44822790814038277,0.0017720918596172419,0.038988975025477081,0.0083576195216672478,0.0037591500281792811,0.52757599113142373,0.47242400886857633,0,0,0,0
2021-11-06,2021-11-07,True,False,False,0.47540708967404732,0.5,0.45206076045828664,0.047939239541713363,0.043365053686733192,0.029101927496466562,0.014502326946554955,0.52459291032595268,0.47540708967404732,0,0,0,0
2021-11-07,2021-11-08,True,False,False,0.47224688449332203,0.45000000000000001,0.50717113494943378,0.057171134949433766,0.039042214211004164,0.067243319446463889,0.030200592646358437,0.52775311550667792,0.47224688449332203,0,0,0,0
2021-11-08,2021-11-09,True,False,False,0.47192031717778482,0.45000000000000001,0.46615391235309855,0.016153912353098543,0.039002796138022829,-0.0092332206391728677,-0.0041710360812943215,0.52807968282221518,0.47192031717778482,0,0,0,0
2021-11-09,2021-11-10,True,False,False,0.47140754661482137,0.45000000000000001,0.44770524329406414,0.0022947567059358742,0.03898947731304693,-0.029471903193212912,-0.013264620759770418,0.52859245338517857,0.47140754661482137,0,0,0,0
2021-11-10,2021-11-11,True,False,False,0.47124892548878067,0.45000000000000001,0.44260766416696046,0.0073923358330395539,0.038994376151469903,-0.0019389336019195458,-0.00087990600673504282,0.52875107451121928,0.47124892548878067,0,0,0,0
2021-11-11,2021-11-12,True,False,False,0.47173529233531514,0.45000000000000001,0.44951969485762405,0.00048030514237595856,0.03898773360199996,-0.010372384336804652,-0.0046680510148451315,0.52826470766468481,0.47173529233531514,0,0,0,0
2021-11-12,2021-11-13,True,False,False,0.47264612548721907,0.45000000000000001,0.44742079625500414,0.0025792037449958727,0.038989750670271883,0.004117908458006303,0.0018504748229415391,0.52735387451278093,0.47264612548721907,0,0,0,0
2021-11-13,2021-11-14,True,False,False,0.47454887829037157,0.45000000000000001,0.45101729723176281,0.0010172972317628037,0.038988249658232756,0.017230188233905652,0.0077525595203253861,0.52545112170962838,0.47454887829037157,0,0,0,0
2021-11-14,2021-11-15,True,False,False,0.47469283127111134,0.45000000000000001,0.45423166104553125,0.0042316610455312431,0.038991338702770155,-0.02916123477671495,-0.013126731780359724,0.52530716872888861,0.47469283127111134,0,0,0,0
2021-11-15,2021-11-16,True,False,False,0.47396021679814571,0.45000000000000001,0.44268662421199911,0.0073133757880008976,0.038994300269861601,-0.055171633025618783,-0.02483436666641814,0.52603978320185441,0.47396021679814571,0,0,0,0
2021-11-16,2021-11-17,True,False,False,0.47537113947909099,0.5,0.43599737435048069,0.064002625649519307,0.043380421219947937,0.0046381124030814291,0.0022549051502052109,0.52462886052090896,0.47537113947909099,0,0,0,0
2021-11-17,2021-11-18,True,False,False,0.47989301974816412,0.5,0.50115684531147653,0.0011568453114765287,0.043320297867980403,-0.05652848041505576,-0.028265364355485656,0.52010698025183599,0.47989301974816412,0,0,0,0
2021-11-18,2021-11-19,True,False,False,0.48031421045303596,0.5,0.48545682819495906,0.014543171805040944,0.043333104309638056,0.019806760740440188,0.0098886931718529247,0.51968578954696409,0.48031421045303596,0,0,0,0
2021-11-19,2021-11-20,True,False,False,0.48058252274594115,0.5,0.50490313259798647,0.0049031325979864704,0.043323881869131886,0.02813540529652192,0.01406273053985152,0.51941747725405896,0.48058252274594115,0,0,0,0
2021-11-20,2021-11-21,True,False,False,0.48057957992788913,0.5,0.50693627388562068,0.0069362738856206807,0.043325826936383496,-0.016800742159765236,-0.0084072490864935956,0.51942042007211087,0.48057957992788913,0,0,0,0
2021-11-21,2021-11-22,True,False,False,0.48022737076544814,0.5,0.49576423244075285,0.00423576755924715,0.043323243413806882,-0.040969576406429065,-0.020488937201972424,0.51977262923455192,0.48022737076544814,0,0,0,0
2021-11-22,2021-11-23,True,False,False,0.48049570640967793,0.5,0.4895434047595657,0.010456595240434297,0.043329194760264735,0.022454749524053019,0.011216800766672641,0.51950429359032202,0.48049570640967793,0,0,0,0
2021-11-23,2021-11-24,True,False,False,0.48061641626316443,0.5,0.50555136017983515,0.005551360179835152,0.043324502016019319,-0.0069737308330959369,-0.003492397419882054,0.51938358373683569,0.48061641626316443,0,0,0,0
2021-11-24,2021-11-25,True,False,False,0.48059643306082933,0.5,0.49825046690528296,0.0017495330947170373,0.043320864881008343,0.030843931525562418,0.015420189248446903,0.51940356693917067,0.48059643306082933,0,0,0,0
2021-11-25,2021-11-26,True,False,False,0.48061385503452808,0.5,0.50759387047098015,0.0075938704709801463,0.043326456046416738,-0.088303913966379932,-0.044159215569418597,0.51938614496547197,0.48061385503452808,0,0,0,0
2021-11-26,2021-11-27,True,False,False,0.48060398336329002,0.5,0.47690430120888289,0.023095698791117114,0.044398432512843894,0.019262658916936015,0.0096080113173928616,0.51939601663671009,0.48060398336329002,0,0,0,0
2021-11-27,2021-11-28,True,False,False,0.48072010773787038,0.5,0.50476972592740066,0.0047697259274006587,0.044380919779980849,0.046116287689967672,0.023053264138029661,0.51927989226212967,0.48072010773787038,0,0,0,0
2021-11-28,2021-11-29,True,False,False,0.48077037960620445,0.5,0.51126922452243229,0.011269224522432286,0.044387130854475224,0.0087848982833405032,0.0043811304176522015,0.5192296203937955,0.48077037960620445,0,0,0,0
2021-11-29,2021-11-30,True,False,False,0.48066511465241862,0.5,0.50218661995389546,0.0021866199538954634,0.044378451302852319,-0.015778236104286192,-0.007891287421594062,0.51933488534758143,0.48066511465241862,0,0,0,0
2021-11-30,2021-12-01,True,False,False,0.48065748973997324,0.5,0.49602407442772223,0.003975925572277772,0.044380161205597429,0.0057556840456447489,0.0028738546551643207,0.51934251026002687,0.48065748973997324,0,0,0,0
2021-12-01,2021-12-02,True,False,False,0.48073670910103861,0.5,0.50143479190696727,0.0014347919069672699,0.04437773283819875,-0.012485513972134488,-0.0062441828209169881,0.51926329089896139,0.48073670910103861,0,0,0,0
2021-12-02,2021-12-03,True,False,False,0.48072928415907068,0.5,0.4968590130889845,0.0031409869110154975,0.044379363318476146,-0.050702704616256034,-0.025354413666773268,0.51927071584092943,0.48072928415907068,0,0,0,0
2021-12-03,2021-12-04,True,False,False,0.48086932159508666,0.5,0.4869946198724206,0.013005380127579402,0.044388789965811262,-0.082718178682304244,-0.041371556830601119,0.51913067840491345,0.48086932159508666,0,0,0,0
2021-12-04,2021-12-05,True,False,False,0.48129981555520163,0.45000000000000001,0.47842826814436329,0.028428268144363278,0.04069229787548774,0.004274807298273009,0.0018951803296627379,0.51870018444479837,0.48129981555520163,0,0,0,0
2021-12-05,2021-12-06,True,False,False,0.48190567426616621,0.45000000000000001,0.45105598344973158,0.0010559834497315679,0.040666038685452141,0.023410349050206891,0.010533589964719869,0.51809432573383385,0.48190567426616621,0,0,0,0
2021-12-06,2021-12-07,True,False,False,0.481931938123843,0.45000000000000001,0.45573365925589432,0.0057336592558943078,0.040670526143451791,0.00065464053114872023,0.00028885289069235931,0.51806806187615706,0.481931938123843,0,0,0,0
2021-12-07,2021-12-08,True,False,False,0.48190018671888807,0.45000000000000001,0.45016197581528916,0.00016197581528915039,0.040665181032661146,-0.0023974606286761846,-0.0010790190839707892,0.51809981328111188,0.48190018671888807,0,0,0,0
2021-12-08,2021-12-09,True,False,False,0.48192460649856322,0.45000000000000001,0.44940598763984174,0.00059401236015826919,0.040665595500428843,-0.057005699975630986,-0.025653143763453401,0.51807539350143672,0.48192460649856322,0,0,0,0
2021-12-09,2021-12-10,True,False,False,0.48192383848863707,0.45000000000000001,0.43551963063995763,0.014480369360042378,0.040678917168365178,-0.0096519499291966016,-0.0043577949437885177,0.51807616151136293,0.48192383848863707,0,0,0,0
2021-12-10,2021-12-11,True,False,False,0.4819444142198237,0.45000000000000001,0.44760072141999974,0.0023992785800002747,0.040667327355451574,0.046190694398479337,0.020783363329780924,0.5180555857801763,0.4819444142198237,0,0,0,0
2021-12-11,2021-12-12,True,False,False,0.48194510166879884,0.45000000000000001,0.46119940806765014,0.01119940806765013,0.040675769627447865,0.015543095844021471,0.0069831153886792396,0.51805489833120122,0.48194510166879884,0,0,0,0
2021-12-12,2021-12-13,True,False,False,0.48194301937227318,0.45000000000000001,0.45382019626687176,0.0038201962668717449,0.040668690491484229,-0.06743874922625348,-0.030351141414914906,0.51805698062772687,0.48194301937227318,0,0,0,0
2021-12-13,2021-12-14,True,False,False,0.48193877987820571,0.45000000000000001,0.43278652470688,0.017213475293120006,0.040841963779920325,0.035605392303805328,0.01600493725977592,0.51806122012179434,0.48193877987820571,0,0,0,0
2021-12-14,2021-12-15,True,False,False,0.48194490627131598,0.45000000000000001,0.45867336622207266,0.0086733662220726537,0.040833772324671225,0.010441111099624756,0.0046897858767978029,0.51805509372868408,0.48194490627131598,0,0,0,0
2021-12-15,2021-12-16,True,False,False,0.48194459350913116,0.45000000000000001,0.45257209003215432,0.0025720900321543061,0.040827920135845935,-0.025440184974883207,-0.01145062588322876,0.51805540649086879,0.48194459350913116,0,0,0,0
2021-12-16,2021-12-17,True,False,False,0.48194335406134714,0.45000000000000001,0.44363063722347323,0.0063693627765267768,0.04083156238321016,-0.030570124422086065,-0.013762837732219646,0.51805664593865286,0.48194335406134714,0,0,0,0
2021-12-17,2021-12-18,True,False,False,0.48194420572930852,0.45000000000000001,0.44232835884444255,0.0076716411555574626,0.040832811495484331,0.014814108922684976,0.0066586262322152479,0.51805579427069148,0.48194420572930852,0,0,0,0
2021-12-18,2021-12-19,True,False,False,0.48194505482546529,0.45000000000000001,0.45364221170395863,0.0036422117039586199,0.04082894656931569,-0.0032375651461278299,-0.0014605412211076141,0.51805494517453476,0.48194505482546529,0,0,0,0
2021-12-19,2021-12-20,True,False,False,0.48194449967736508,0.45000000000000001,0.44919753350944003,0.0008024664905599832,0.040826222757987161,0.0040831183290688244,0.0018365993071358666,0.51805550032263492,0.48194449967736508,0,0,0,0
2021-12-20,2021-12-21,True,False,False,0.48194499492577153,0.45000000000000001,0.45100871836404599,0.0010087183640459796,0.040826420589534458,0.042793292277248041,0.019255953381526636,0.51805500507422853,0.48194499492577153,0,0,0,0
2021-12-21,2021-12-22,True,False,False,0.4819442747281783,0.45000000000000001,0.46039123599896736,0.010391235998967352,0.040835420061636166,-0.0061817512576173295,-0.0027921503957104576,0.51805572527182175,0.4819442747281783,0,0,0,0
2021-12-22,2021-12-23,True,False,False,0.48193957401588866,0.45000000000000001,0.44846574860150923,0.0015342513984907824,0.040826924667444649,0.045294518278919504,0.020380967702185337,0.51806042598411128,0.48193957401588866,0,0,0,0
2021-12-23,2021-12-24,True,False,False,0.48194160340712572,0.45000000000000001,0.4609864613603249,0.010986461360324884,0.04083599098665245,-0.0002933013129663431,-0.00014297060214052415,0.51805839659287423,0.48194160340712572,0,0,0,0
2021-12-24,2021-12-25,True,False,False,0.48190807497649357,0.45000000000000001,0.44992739834266815,7.260165733186108e-05,0.040825522690216408,-0.0074764551717890759,-0.0033644771847010091,0.51809192502350643,0.48190807497649357,0,0,0,0
2021-12-25,2021-12-26,True,False,False,0.48192514198026315,0.45000000000000001,0.44814333075802176,0.0018566692419782482,0.040827233922433669,0.0074097733621127926,0.0033325351528346037,0.51807485801973685,0.48192514198026315,0,0,0,0
2021-12-26,2021-12-27,True,False,False,0.48193746687434952,0.45000000000000001,0.45182782421369677,0.0018278242136967604,0.040794676826614536,-0.002002760934936898,-0.00090306859762256941,0.51806253312565054,0.48193746687434952,0,0,0,0
2021-12-27,2021-12-28,True,False,False,0.48188688631894178,0.45000000000000001,0.44950386953478172,0.00049613046521829185,0.040793399456547447,-0.061821453800647963,-0.027820136538578843,0.51811311368105828,0.48188688631894178,0,0,0,0
2021-12-28,2021-12-29,True,False,False,0.48192312775255364,0.45000000000000001,0.43426134628011692,0.015738653719883089,0.040808020192715976,-0.022788840934521271,-0.010270555674700144,0.51807687224744647,0.48192312775255364,0,0,0,0
2021-12-29,2021-12-30,True,False,False,0.48194428443286025,0.45000000000000001,0.44430132204929595,0.0056986779507040564,0.040798389776911005,0.014239685590497153,0.0064021233214508477,0.5180557155671397,0.48194428443286025,0,0,0,0
2021-12-30,2021-12-31,True,False,False,0.48194511522312861,0.45000000000000001,0.45350188261531049,0.003501882615310481,0.040796282595279808,-0.019179471726301078,-0.0086342339355344189,0.51805488477687134,0.48194511522312861,0,0,0,0
2021-12-31,2022-01-01,True,False,False,0.47295537892411577,0.45000000000000001,0.44521175453944728,0.0047882454605527314,0.040797516483623814,0.03285409837839004,0.014779485233745726,0.52704462107588423,0.47295537892411577,0,0,0,0
2022-01-01,2022-01-02,True,False,False,0.47295278040533811,0.45000000000000001,0.45801292352859346,0.0080129235285934519,0.040800609617645867,-0.0089278981105198607,-0.004025534880908288,0.52704721959466183,0.47295278040533811,0,0,0,0
2022-01-02,2022-01-03,True,False,False,0.47295900925869161,0.45000000000000001,0.4477814320005738,0.0022185679994262131,0.040795051630818924,-0.018633829192717388,-0.008387423101534508,0.52704099074130839,0.47295900925869161,0,0,0,0
2022-01-03,2022-01-04,True,False,False,0.47296548165738939,0.45000000000000001,0.44534912868101256,0.0046508713189874484,0.040797384713375059,-0.012769705924161268,-0.0057509918115749015,0.52703451834261061,0.47296548165738939,0,0,0,0
2022-01-04,2022-01-05,True,False,False,0.4729713627285364,0.45000000000000001,0.44682123141073143,0.0031787685892685769,0.040795972662019467,-0.052607810669476618,-0.023676618317228448,0.52702863727146354,0.4729713627285364,0,0,0,0
2022-01-05,2022-01-06,True,False,False,0.47295455074632919,0.45000000000000001,0.43666385339526548,0.013336146604734533,0.040805715690889921,-0.007562307286665404,-0.0034163290421868053,0.52704544925367081,0.47295455074632919,0,0,0,0
2022-01-06,2022-01-07,True,False,False,0.47295151872898245,0.45000000000000001,0.44812193782909238,0.0018780621709076351,0.040794725015218615,-0.035983525726550281,-0.016194434228434251,0.52704848127101767,0.47295151872898245,0,0,0,0
2022-01-07,2022-01-08,True,False,False,0.4729512913804802,0.45000000000000001,0.4409474938938161,0.0090525061061839107,0.040801606792610856,0.0030158833312874389,0.0013480827073872881,0.52704870861951991,0.4729512913804802,0,0,0,0
2022-01-08,2022-01-09,True,False,False,0.47295118031455119,0.45000000000000001,0.45074541948031011,0.00074541948031009442,0.040793638576334806,0.0042306584757152432,0.0019030494754646021,0.52704881968544881,0.47295118031455119,0,0,0,0
2022-01-09,2022-01-10,True,False,False,0.47295136270900096,0.45000000000000001,0.45104509831841311,0.0010450983184130958,0.04079392603039695,-0.00038472291586533203,-0.00017417022952492811,0.52704863729099904,0.47295136270900096,0,0,0,0
2022-01-10,2022-01-11,True,False,False,0.47295141634358168,0.45000000000000001,0.44990476459066336,9.5235409336646981e-05,0.040793014915172864,0.021538432116886108,0.0096921982941398088,0.52704858365641838,0.47295141634358168,0,0,0,0
2022-01-11,2022-01-12,True,False,False,0.47295133920909166,0.45000000000000001,0.45527959060222334,0.0052795906022233274,0.040797987785360701,0.02732769837035387,0.01229211975048039,0.52704866079090829,0.47295133920909166,0,0,0,0
2022-01-12,2022-01-13,True,False,False,0.4729515804382165,0.45000000000000001,0.45668144057000309,0.0066814405700030832,0.040799332449769882,-0.030546001230040365,-0.013752290153006941,0.52704841956178361,0.4729515804382165,0,0,0,0
2022-01-13,2022-01-14,True,False,False,0.47295405166791316,0.45000000000000001,0.44233449698655009,0.0076655030134499258,0.040800276369429268,0.012060620300752056,0.0054195720295004968,0.52704594833208684,0.47295405166791316,0,0,0,0
2022-01-14,2022-01-15,True,False,False,0.47295172512156147,0.45000000000000001,0.45296889052682476,0.0029688905268247523,0.040795771345496869,0.00055022484926858795,0.00024463155654319557,0.52704827487843864,0.47295172512156147,0,0,0,0
2022-01-15,2022-01-16,True,False,False,0.47295270993716254,0.45000000000000001,0.45013614694005072,0.0001361469400507076,0.040793054157802655,-0.00041534213518346075,-0.00018704008232617308,0.52704729006283757,0.47295270993716254,0,0,0,0
2022-01-16,2022-01-17,True,False,False,0.47295288912585859,0.45000000000000001,0.44989718360475062,0.00010281639524939434,0.040793022186908258,-0.020190765359536234,-0.0090859462940128255,0.52704711087414147,0.47295288912585859,0,0,0,0
2022-01-17,2022-01-18,True,False,False,0.47295546514720616,0.45000000000000001,0.44495696534527868,0.0050430346547213345,0.040797760879221871,0.0036792839492716389,0.0016506263928770526,0.5270445348527939,0.47295546514720616,0,0,0,0
2022-01-18,2022-01-19,True,False,False,0.47295337973567764,0.45000000000000001,0.4509091175716845,0.00090911757168449236,0.040793795596702383,-0.016211648404564127,-0.007296144267393001,0.52704662026432236,0.47295337973567764,0,0,0,0
2022-01-19,2022-01-20,True,False,False,0.47295521672701957,0.45000000000000001,0.44595813060538519,0.0040418693946148165,0.038414955566334112,-0.023079433175455577,-0.010389744820525126,0.52704478327298054,0.47295521672701957,0,0,0,0
2022-01-20,2022-01-21,True,False,False,0.47295213872116781,0.45000000000000001,0.4442278926544817,0.005772107345518307,0.03841661934399581,-0.10414604613922329,-0.046871222356024922,0.52704786127883219,0.47295213872116781,0,0,0,0
2022-01-21,2022-01-22,True,False,False,0.47295129572356914,0.45000000000000001,0.42295643753356288,0.027043562466437132,0.039931127861557635,-0.038390152294005664,-0.017302144901852112,0.5270487042764308,0.47295129572356914,0,0,0,0
2022-01-22,2022-01-23,True,False,False,0.4729511342378534,0.45000000000000001,0.44033140686389993,0.0096685931361000788,0.039901487514471916,0.034049698932579142,0.015312547780816033,0.52704886576214671,0.4729511342378534,0,0,0,0
2022-01-23,2022-01-24,True,False,False,0.47295113184894388,0.45000000000000001,0.45830012297601685,0.0083001229760168438,0.039900173635603498,0.011491749265912121,0.0051629441243650209,0.52704886815105623,0.47295113184894388,0,0,0,0
2022-01-24,2022-01-25,True,False,False,0.47295113255088911,0.45000000000000001,0.45282957539637042,0.0028295753963704096,0.039891746385129496,0.0072043242300257049,0.0032391071547848149,0.52704886744911095,0.47295113255088911,0,0,0,0
2022-01-25,2022-01-26,True,False,False,0.47295113641146769,0.45000000000000001,0.45177730830953799,0.0017773083095379838,0.039890736091955738,-0.0040648866324226596,-0.0018309730418492043,0.52704886358853242,0.47295113641146769,0,0,0,0
2022-01-26,2022-01-27,True,False,False,0.47295113801600208,0.45000000000000001,0.44899209690315406,0.0010079030968459524,0.037506566986471847,0.009888479473049161,0.0044488033747920319,0.52704886198399803,0.47295113801600208,0,0,0,0
2022-01-27,2022-01-28,True,False,False,0.47295113532928101,0.45000000000000001,0.45243655644231556,0.0024365564423155517,0.037507942057320783,0.015627900969478636,0.0070301017446048331,0.52704886467071899,0.47295113532928101,0,0,0,0
2022-01-28,2022-01-29,True,False,False,0.47295116110334207,0.45000000000000001,0.4538408941886396,0.0038408941886395875,0.036669229164814313,0.011278285128400789,0.0050713679201768169,0.52704883889665788,0.47295116110334207,0,0,0,0
2022-01-29,2022-01-30,True,False,False,0.47295118982168305,0.45000000000000001,0.45277728023799668,0.002777280237996671,0.036668204548831976,-0.006630722961006974,-0.002986594325771974,0.52704881017831706,0.47295118982168305,0,0,0,0
2022-01-30,2022-01-31,True,False,False,0.47295120263649204,0.45000000000000001,0.44835398464483645,0.0016460153551635659,0.036136582107964561,0.015320022047750737,0.0068923525584865253,0.52704879736350796,0.47295120263649204,0,0,0,0
2022-01-31,2022-02-01,True,False,False,0.46153168636408443,0.45000000000000001,0.45376574437771655,0.00376574437771654,0.036138625240588355,0.0054833162764360566,0.0024637172880730418,0.53846831363591563,0.46153168636408443,0,0,0,0
2022-02-01,2022-02-02,True,False,False,0.46153209261296324,0.45000000000000001,0.4513537803358304,0.0013537803358303901,0.036136300432856393,-0.047003722581161811,-0.021153000307136738,0.53846790738703687,0.46153209261296324,0,0,0,0
2022-02-02,2022-02-03,True,False,False,0.46153246546470372,0.45000000000000001,0.43811519512917674,0.011884804870823273,0.036146450918866431,0.010777930181999684,0.0048381261349104143,0.53846753453529639,0.46153246546470372,0,0,0,0
2022-02-03,2022-02-04,True,False,False,0.46153176399803453,0.45000000000000001,0.45265466242522079,0.0026546624252207773,0.03613755430757723,0.11477748754284223,0.051647077618886206,0.53846823600196558,0.46153176399803453,0,0,0,0
2022-02-04,2022-02-05,True,False,False,0.46153207041476346,0.45000000000000001,0.47701224903228995,0.027012249032289937,0.035657481617861954,-0.0037408943504074754,-0.001710369234229292,0.53846792958523659,0.46153207041476346,0,0,0,0
2022-02-05,2022-02-06,True,False,False,0.46156132684240631,0.45000000000000001,0.44907256740596602,0.00092743259403399447,0.035632326240783024,0.023666995878016239,0.010649210835218748,0.53843867315759364,0.46156132684240631,0,0,0,0
2022-02-06,2022-02-07,True,False,False,0.46156827126992439,0.45000000000000001,0.4557958547679033,0.0057958547679032857,0.035637021194103932,0.034008614792343961,0.015297992102740299,0.53843172873007572,0.46156827126992439,0,0,0,0
2022-02-07,2022-02-08,True,False,False,0.46170094329560468,0.45000000000000001,0.4582902590590151,0.0082902590590150926,0.035639426719198543,0.0046607762485197934,0.0020890416652057375,0.53829905670439537,0.46170094329560468,0,0,0,0
2022-02-08,2022-02-09,True,False,False,0.46193999881555092,0.45000000000000001,0.45115112780440025,0.0011511278044002426,0.035632541965412733,0.0079635407441722705,0.0035824380818991752,0.53806000118444919,0.46193999881555092,0,0,0,0
2022-02-09,2022-02-10,True,False,False,0.46191597673269835,0.45000000000000001,0.45196393837770216,0.0019639383777021457,0.035633325814381465,-0.019552185343633233,-0.0088004300633334198,0.53808402326730176,0.46191597673269835,0,0,0,0
2022-02-10,2022-02-11,True,False,False,0.46218899024158921,0.45000000000000001,0.44511787886567095,0.0048821211343290649,0.035636140018108109,-0.026024218193515747,-0.01171572313419289,0.53781100975841079,0.46218899024158921,0,0,0,0
2022-02-11,2022-02-12,True,False,False,0.46164509686790339,0.45000000000000001,0.44348268235369609,0.0065173176463039217,0.035540554816082481,-0.0043219371337442913,-0.0019513763524846572,0.53835490313209666,0.46164509686790339,0,0,0,0
2022-02-12,2022-02-13,True,False,False,0.46157485025413864,0.45000000000000001,0.44892823611614063,0.0010717638838593779,0.035535302766092715,-0.0034142712272421383,-0.0015374921694611965,0.53842514974586142,0.46157485025413864,0,0,0,0
2022-02-13,2022-02-14,True,False,False,0.46157699580542305,0.45000000000000001,0.44915366754741393,0.00084633245258608492,0.035535085345202548,0.011630699149570711,0.0052329638553070268,0.538423004194577,0.46157699580542305,0,0,0,0
2022-02-14,2022-02-15,True,False,False,0.46155914973095757,0.45000000000000001,0.45286361043337431,0.0028636104333742973,0.035314484028043561,0.046864534445115513,0.021086116499072105,0.53844085026904254,0.46155914973095757,0,0,0,0
2022-02-15,2022-02-16,True,False,False,0.46165350191941262,0.45000000000000001,0.46135941315116163,0.011359413151161624,0.035322679829341515,-0.014834636901608356,-0.0066868701881286352,0.53834649808058743,0.46165350191941262,0,0,0,0
2022-02-16,2022-02-17,True,False,False,0.46210966186437619,0.45000000000000001,0.44630375274820644,0.0036962472517935718,0.03531528726302257,-0.075900792095452418,-0.034158926443562998,0.53789033813562392,0.46210966186437619,0,0,0,0
2022-02-17,2022-02-18,True,False,False,0.46240077204141655,0.45000000000000001,0.43055024048749624,0.019449759512503773,0.037666755031999906,-0.013629145213154281,-0.006152445817813379,0.53759922795858339,0.46240077204141655,0,0,0,0
2022-02-18,2022-02-19,True,False,False,0.46159398363726589,0.45000000000000001,0.44660597058585993,0.0033940294141400762,0.037651303768630691,0.0022549943625143065,0.0010113499896344802,0.53840601636273411,0.46159398363726589,0,0,0,0
2022-02-19,2022-02-20,True,False,False,0.46154992182538646,0.45000000000000001,0.45055754533700598,0.00055754533700597131,0.03764857407261249,-0.043284784598768389,-0.019478699754829409,0.53845007817461366,0.46154992182538646,0,0,0,0
2022-02-20,2022-02-21,True,False,False,0.46157699331524471,0.45000000000000001,0.43907420143494885,0.010925798565051159,0.036661970349709021,-0.034866379872246167,-0.015700625316706351,0.53842300668475529,0.46157699331524471,0,0,0,0
2022-02-21,2022-02-22,True,False,False,0.46163637566801896,0.45000000000000001,0.44123301816812155,0.008766981831878462,0.036659890656728505,0.033240855050421736,0.01494948665097029,0.53836362433198115,0.46163637566801896,0,0,0,0
2022-02-22,2022-02-23,True,False,False,0.46156661595948362,0.45000000000000001,0.45810586103667883,0.0081058610366788186,0.036659253766965869,-0.026762043704017358,-0.012050927909611264,0.53843338404051644,0.46156661595948362,0,0,0,0
2022-02-23,2022-02-24,True,False,False,0.46168404834906929,0.45000000000000001,0.44329565428640844,0.0067043457135915752,0.03665790361920452,0.029942564863020715,0.013467359507257859,0.53831595165093082,0.46168404834906929,0,0,0,0
2022-02-24,2022-02-25,True,False,False,0.46156645580432232,0.45000000000000001,0.45731225830769462,0.0073122583076946079,0.036022359697804533,0.02270261246974381,0.010208788649761935,0.53843354419567779,0.46156645580432232,0,0,0,0
2022-02-25,2022-02-26,True,False,False,0.46161285182615786,0.45000000000000001,0.4555620734669597,0.0055620734669596938,0.035868358927850674,-0.0023999224679669418,-0.0010855211772068385,0.53838714817384226,0.46161285182615786,0,0,0,0
2022-02-26,2022-02-27,True,False,False,0.46174165821792079,0.45000000000000001,0.44940537701710276,0.00059462298289725268,0.035863569625025071,-0.036466362439442235,-0.016410447963050134,0.53825834178207921,0.46174165821792079,0,0,0,0
2022-02-27,2022-02-28,True,False,False,0.46164964796094649,0.45000000000000001,0.44082399836563341,0.009176001634366604,0.035871843249725567,0.14590690677145379,0.06564832956661304,0.53835035203905346,0.46164964796094649,0,0,0,0
2022-02-28,2022-03-01,True,False,False,0.45376370208837541,0.45000000000000001,0.48388700292639908,0.033887002926399068,0.034040459070422663,0.028528625874660429,0.012803559603338011,0.54623629791162454,0.45376370208837541,0,0,0,0
2022-03-01,2022-03-02,True,False,False,0.45522869214107609,0.45000000000000001,0.45697133769574294,0.0069713376957429296,0.034014458745719602,-0.011424956607677172,-0.0051481659698966453,0.54477130785892391,0.45522869214107609,0,0,0,0
2022-03-02,2022-03-03,True,False,False,0.46028837346706658,0.45000000000000001,0.44715771037355806,0.0028422896264419517,0.034010470117179392,-0.033015430580605298,-0.014859743823161686,0.53971162653293336,0.46028837346706658,0,0,0,0
2022-03-03,2022-03-04,True,False,False,0.45635949553169786,0.45000000000000001,0.44170544925739225,0.0082945507426077647,0.034015736959301678,-0.078192779596354511,-0.035194753510812027,0.54364050446830214,0.45635949553169786,0,0,0,0
2022-03-04,2022-03-05,True,False,False,0.45489836934887395,0.45000000000000001,0.42994149337551824,0.020058506624481776,0.03357305138279093,0.0064660843528936418,0.0028896210871796058,0.54510163065112605,0.45489836934887395,0,0,0,0
