cohort,beta,grid_step,decision_date,regime,K,advice_differs,desired_differs,actual_pair_capacity,projection_merge,fallback_used,executed_CASH,executed_ABSTAIN,executed_BTC
fixed_memory,0.05,0.1,2023-06-08,mix,1,False,False,False,False,False,0.5,0.5,0.5
fixed_memory,0.05,0.1,2023-06-09,mix,1,False,False,False,False,False,0.5,0.5,0.5
fixed_memory,0.05,0.1,2023-06-10,mix,1,False,False,False,False,False,0.5,0.5,0.5
fixed_memory,0.05,0.1,2023-06-11,mix,1,False,False,False,False,False,0.5,0.5,0.5
fixed_memory,0.05,0.1,2023-06-12,mix,1,False,False,False,False,False,0.5,0.5,0.5
fixed_memory,0.05,0.1,2023-06-13,mix,1,False,False,False,False,False,0.5,0.5,0.5
fixed_memory,0.05,0.1,2023-06-14,mix,1,False,False,False,False,False,0.5,0.5,0.5
fixed_memory,0.05,0.1,2023-06-15,mix,1,False,False,False,False,False,0.5,0.5,0.5
fixed_memory,0.05,0.1,2023-06-16,mix,1,False,False,False,False,False,0.5,0.5,0.5
fixed_memory,0.05,0.1,2023-06-17,mix,1,False,False,False,False,False,0.5,0.5,0.5
fixed_memory,0.05,0.1,2023-06-18,mix,1,False,False,False,False,False,0.5,0.5,0.5
fixed_memory,0.05,0.1,2023-06-19,mix,1,False,False,False,False,False,0.5,0.5,0.5
fixed_memory,0.05,0.1,2023-06-20,mix,1,False,False,False,False,False,0.5,0.5,0.5
fixed_memory,0.05,0.1,2023-06-21,mix,1,False,False,False,False,False,0.5,0.5,0.5
fixed_memory,0.05,0.1,2023-06-22,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-06-23,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-06-24,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-06-25,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-06-26,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-06-27,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-06-28,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-06-29,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-06-30,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-07-01,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-07-02,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-07-03,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-07-04,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-07-05,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-07-06,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-07-07,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-07-08,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-07-09,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-07-10,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-07-11,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-07-12,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-07-13,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-07-14,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-07-15,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-07-16,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-07-17,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-07-18,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-07-19,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-07-20,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-07-21,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-07-22,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-07-23,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-07-24,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-07-25,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-07-26,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-07-27,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-07-28,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-07-29,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-07-30,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-07-31,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-08-01,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-08-02,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-08-03,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-08-04,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-08-05,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-08-06,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-08-07,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-08-08,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-08-09,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-08-10,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-08-11,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-08-12,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-08-13,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-08-14,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-08-15,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-08-16,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-08-17,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-08-18,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-08-19,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-08-20,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-08-21,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-08-22,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-08-23,mix,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2023-08-24,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-08-25,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-08-26,mix,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2023-08-27,mix,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2023-08-28,mix,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2023-08-29,mix,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2023-08-30,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-08-31,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-09-01,mix,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2023-09-02,mix,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2023-09-03,mix,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2023-09-04,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-09-05,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-09-06,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-09-07,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-09-08,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-09-09,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-09-10,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-09-11,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-09-12,mix,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2023-09-13,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-09-14,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-09-15,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-09-16,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-09-17,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-09-18,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-09-19,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-09-20,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-09-21,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-09-22,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-09-23,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-09-24,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-09-25,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-09-26,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-09-27,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-09-28,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-09-29,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-09-30,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-10-01,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-10-02,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-10-03,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-10-04,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-10-05,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-10-06,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-10-07,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-10-08,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-10-09,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-10-10,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-10-11,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-10-12,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-10-13,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-10-14,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-10-15,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-10-16,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-10-17,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-10-18,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-10-19,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-10-20,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-10-21,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-10-22,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-10-23,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-10-24,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-10-25,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-10-26,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-10-27,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-10-28,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-10-29,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-10-30,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-10-31,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-11-01,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-11-02,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-11-03,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-11-04,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-11-05,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-11-06,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-11-07,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-11-08,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-11-09,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-11-10,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-11-11,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-11-12,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-11-13,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-11-14,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-11-15,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-11-16,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-11-17,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-11-18,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-11-19,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-11-20,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-11-21,bull,2,True,True,False,True,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-11-22,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-11-23,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-11-24,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-11-25,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-11-26,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-11-27,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-11-28,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-11-29,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-11-30,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-12-01,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-12-02,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-12-03,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-12-04,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-12-05,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-12-06,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-12-07,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-12-08,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-12-09,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-12-10,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-12-11,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-12-12,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-12-13,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-12-14,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-12-15,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-12-16,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-12-17,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-12-18,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-12-19,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-12-20,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-12-21,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-12-22,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-12-23,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-12-24,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-12-25,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-12-26,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-12-27,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-12-28,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-12-29,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-12-30,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2023-12-31,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-01-01,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-01-02,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-01-03,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-01-04,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-01-05,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-01-06,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-01-07,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-01-08,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-01-09,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-01-10,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-01-11,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-01-12,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-01-13,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-01-14,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2024-01-15,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2024-01-16,bull,2,True,True,False,True,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2024-01-17,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2024-01-18,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2024-01-19,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2024-01-20,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2024-01-21,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2024-01-22,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2024-01-23,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2024-01-24,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2024-01-25,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2024-01-26,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2024-01-27,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2024-01-28,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2024-01-29,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2024-01-30,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2024-01-31,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2024-02-01,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2024-02-02,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2024-02-03,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2024-02-04,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2024-02-05,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2024-02-06,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2024-02-07,mix,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2024-02-08,bull,2,False,False,False,False,False,0.4,0.5,0.5
fixed_memory,0.05,0.1,2024-02-09,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-02-10,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-02-11,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-02-12,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-02-13,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-02-14,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-02-15,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-02-16,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-02-17,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-02-18,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-02-19,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-02-20,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-02-21,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-02-22,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-02-23,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-02-24,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-02-25,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-02-26,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-02-27,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-02-28,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-02-29,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-03-01,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-03-02,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-03-03,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-03-04,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-03-05,bull,2,True,True,True,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-03-06,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-03-07,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-03-08,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-03-09,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-03-10,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-03-11,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-03-12,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-03-13,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-03-14,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-03-15,bull,2,True,True,True,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-03-16,bull,2,False,False,False,False,False,0.4,0.4,0.5
fixed_memory,0.05,0.1,2024-03-17,bull,2,True,True,True,False,False,0.4,0.4,0.5
