arm,scope,period,observations,first_return_date,last_return_date,calendar_days,is_conditional_noncontiguous_selection,net_compounded_return_after_trading_costs,cumulative_net_log_return_after_trading_costs,conditional_log_growth_contribution,mean_daily_net_log_return_bps,mean_daily_net_simple_return_after_trading_costs,daily_net_return_volatility,annualized_net_return_volatility,net_cagr_after_trading_costs,annualized_sharpe_rf_zero,downside_rms_zero_threshold,annualized_sortino_threshold_zero,maximum_drawdown,calmar,expected_shortfall_95_daily_loss,turnover_sum,mean_daily_turnover,trading_days_with_nonzero_turnover,cost_fraction_sum_not_compounded_drag,mean_daily_cost_fraction,mean_btc_exposure,annualization_status,cagr_status,drawdown_status,trading_cost_sum_per_full_run_initial_unit
numerical_no_risk,FULL,FULL,1608,2021-01-02,2025-05-28,1608,False,1.1498391798100203,0.76539303925354263,,4.759906960531981,0.0005854564371950841,0.014803076403308307,0.28290921456104501,0.18988373626578042,0.75585365438623187,0.0099707699819447815,1.1221760622158885,0.45766290490573869,0.41489868248091749,0.033962743121577349,10.386376210219943,0.0064591891854601634,1608,0.010386376210219945,6.459189185460165e-06,0.45271028899110577,365_25_CALENDAR_DAYS_PER_YEAR,REPORTED,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.013620681025971906
numerical_no_risk,POST2021,POST2021,1244,2022-01-01,2025-05-28,1244,False,0.60485619426381854,0.47303415397826459,,3.802525353523027,0.00045829107933512494,0.012495632667816097,0.23881046933630157,0.1489945303947792,0.70093583917139135,0.0084685396365237163,1.0342558629847183,0.36948170729771784,0.4032527929040981,0.028755548078543375,7.0074128573614809,0.0056329685348564962,1244,0.0070074128573614806,5.6329685348564957e-06,0.44243784122790525,365_25_CALENDAR_DAYS_PER_YEAR,REPORTED,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.0094117400449893682
numerical_only,FULL,FULL,1608,2021-01-02,2025-05-28,1608,False,1.0329746633353671,0.70950007187074682,,4.412313879793202,0.00054305510236969711,0.014268655026282938,0.27269561247593455,0.17487265671546315,0.7273709845919738,0.0097117328933066602,1.0686667116250268,0.46596854972859225,0.37528854000408263,0.032904430880584076,12.307316361739394,0.0076538037075493748,1608,0.012307316361739396,7.6538037075493749e-06,0.44328358208955237,365_25_CALENDAR_DAYS_PER_YEAR,REPORTED,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.015390040117121629
numerical_only,POST2021,POST2021,1244,2022-01-01,2025-05-28,1244,False,0.60045985214617748,0.47029099554344655,,3.7804742407029468,0.00045601826941169183,0.012487984637694509,0.2386643038950319,0.14806948336113229,0.69788682339306285,0.0084859114594588031,1.0270198989252488,0.3822536565028542,0.38735923343620571,0.028806041232089932,8.1323831384492298,0.0065372854810685126,1244,0.0081323831384492312,6.5372854810685142e-06,0.44035369774919619,365_25_CALENDAR_DAYS_PER_YEAR,REPORTED,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.010226703658768953
numerical_uniform_allocator,FULL,FULL,1608,2021-01-02,2025-05-28,1608,False,1.0288850849745588,0.70748642295321729,,4.399791187520008,0.00054021383769318478,0.014157265497516884,0.2705667898423848,0.17433540301918515,0.72925839986636187,0.0096327473849195048,1.0717923319950833,0.45876399529953876,0.38001108370624659,0.032741824971234852,9.7371717983470489,0.0060554550984745327,1608,0.0097371717983470475,6.0554550984745318e-06,0.43827736318407967,365_25_CALENDAR_DAYS_PER_YEAR,REPORTED,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.012382060583985324
numerical_uniform_allocator,POST2021,POST2021,1244,2022-01-01,2025-05-28,1244,False,0.59912750114065172,0.469458168722096,,3.7737794913351768,0.00045245142793435287,0.012254051199534235,0.23419348151687427,0.14778878516371136,0.70564681383377903,0.0083217743047223659,1.0390851600722204,0.36817543584548529,0.40140859703018017,0.02831460349686343,6.0587813402278519,0.0048704030066140285,1244,0.006058781340227852,4.8704030066140287e-06,0.43211414790996788,365_25_CALENDAR_DAYS_PER_YEAR,REPORTED,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.0079332891992695397
rule_adaptive,FULL,FULL,1608,2021-01-02,2025-05-28,1608,False,1.1540875183571406,0.76736720852956641,,4.7721841326465571,0.00058109446372020947,0.014415706241747933,0.27550598396453613,0.19041742799810291,0.77038164405578646,0.009743897326274743,1.1397488194786727,0.4569800439763812,0.41668652823698477,0.03303491540952902,15.323115919254843,0.0095293009448102258,1608,0.015323115919254842,9.5293009448102247e-06,0.45074626865671652,365_25_CALENDAR_DAYS_PER_YEAR,REPORTED,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.020913144959300353
rule_adaptive,POST2021,POST2021,1244,2022-01-01,2025-05-28,1244,False,0.6681731621246435,0.51172911277163879,,4.1135780769424342,0.00049241799585347725,0.012736732288274216,0.24341824831388817,0.16212292382653817,0.73887506064688468,0.0085938245958735518,1.095071668842357,0.37033340235721141,0.43777559030486735,0.029285516130630084,11.143408120171124,0.0089577235692693928,1244,0.011143408120171124,8.9577235692693921e-06,0.44979903536977489,365_25_CALENDAR_DAYS_PER_YEAR,REPORTED,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.015689565678853989
rule_fixed,FULL,FULL,1608,2021-01-02,2025-05-28,1608,False,1.1712778040181888,0.77531584402633491,,4.8216159454374061,0.00058445955631239411,0.014306294274107581,0.27341495551981415,0.19256866448917442,0.78076874959984277,0.009650929711727799,1.1573918602089399,0.44978739491122571,0.42813263925989209,0.032600268127348522,14.468055887912563,0.0089975471939754744,1608,0.014468055887912563,8.9975471939754747e-06,0.44794776119402996,365_25_CALENDAR_DAYS_PER_YEAR,REPORTED,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.018875917251638161
rule_fixed,POST2021,POST2021,1244,2022-01-01,2025-05-28,1244,False,0.68523419916265904,0.52190454474701098,,4.1953741539148792,0.00049801345512436913,0.012532853514222024,0.23952181609525261,0.16560007584895481,0.75942733505259652,0.0084233830768276757,1.1299250500779421,0.36199306271654813,0.45746753986449967,0.028619108658465741,10.620425719015458,0.0085373197098194999,1244,0.010620425719015459,8.5373197098195008e-06,0.44501607717041813,365_25_CALENDAR_DAYS_PER_YEAR,REPORTED,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.014141641609167267
