arm,scope,period,observations,first_return_date,last_return_date,calendar_days,is_conditional_noncontiguous_selection,net_compounded_return_after_trading_costs,cumulative_net_log_return_after_trading_costs,conditional_log_growth_contribution,mean_daily_net_log_return_bps,mean_daily_net_simple_return_after_trading_costs,daily_net_return_volatility,annualized_net_return_volatility,net_cagr_after_trading_costs,annualized_sharpe_rf_zero,downside_rms_zero_threshold,annualized_sortino_threshold_zero,maximum_drawdown,calmar,expected_shortfall_95_daily_loss,turnover_sum,mean_daily_turnover,trading_days_with_nonzero_turnover,cost_fraction_sum_not_compounded_drag,mean_daily_cost_fraction,mean_btc_exposure,annualization_status,cagr_status,drawdown_status,trading_cost_sum_per_full_run_initial_unit
adaptive_memory,YEAR_REGIME,2022:MIX,44,2022-03-25,2022-12-17,268,True,,-0.20303746158955996,-0.20303746158955996,-46.144877633990902,-0.0044600954034014545,0.01694367709866363,,,,0.015927945577934248,,,,0.05801409605715456,0.68761449572552191,0.015627602175580044,44,0.00068761449572552185,1.5627602175580041e-05,0.4818181818181817,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,0.00072939109974335097
adaptive_memory,YEAR_REGIME,2023:BEAR,1,2023-01-01,2023-01-01,1,True,,0.0017118707612717623,0.0017118707612717623,17.118707612717625,0.0017133368484879999,,,,,0,,,,-0.0017133368484879999,0.00095759031814335316,0.00095759031814335316,1,9.575903181433531e-07,9.575903181433531e-07,0.34999999999999998,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,8.0788677652301068e-07
adaptive_memory,YEAR_REGIME,2023:BULL,180,2023-01-16,2023-12-31,350,True,,0.15652739642769561,0.15652739642769561,8.6959664682053113,0.00092370457211376209,0.010417760511676928,,,,0.0064229442296641296,,,,0.02095018284451184,0.99221976714165439,0.0055123320396758581,180,0.00099221976714165458,5.512332039675859e-06,0.45833333333333343,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,0.0011147669822530733
adaptive_memory,YEAR_REGIME,2023:MIX,184,2023-01-02,2023-10-21,293,True,,0.30727541361709204,0.30727541361709204,16.699750740059351,0.001733933437757039,0.011275893966296725,,,,0.0058336138372210508,,,,0.020568252567012179,1.4774782108550153,0.0080297728850816045,184,0.0014774782108550153,8.0297728850816052e-06,0.4671195652173914,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,0.0015273459543359868
adaptive_memory,YEAR_REGIME,2024:BEAR,21,2024-07-05,2024-09-02,60,True,,0.12161213099127291,0.12161213099127291,57.910538567272809,0.005880818604549377,0.012489320599377948,,,,0.0042174963187924961,,,,0.016068336186350698,0.21621925063311476,0.010296154792053083,21,0.00021621925063311474,1.0296154792053083e-05,0.40000000000000008,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,0.00034352832127542533
adaptive_memory,YEAR_REGIME,2024:BULL,153,2024-01-01,2024-12-31,366,True,,0.29715148927388657,0.29715148927388657,19.421665965613503,0.0020678754331393441,0.015836572706651553,,,,0.0094530956154122246,,,,0.032066220863854862,2.2385041080435366,0.014630745804206122,153,0.0022385041080435365,1.4630745804206121e-05,0.5091503267973857,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,0.0040202123797746132
adaptive_memory,YEAR_REGIME,2024:MIX,192,2024-01-15,2024-11-05,296,True,,-0.0084292606102247258,-0.0084292606102247258,-0.43902399011587112,1.3672509665127466e-05,0.01076571387512348,,,,0.0074150481300428537,,,,0.023330675594630441,1.2154531189566664,0.0063304849945659712,192,0.0012154531189566666,6.3304849945659715e-06,0.44635416666666677,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,0.0019811248725389178
adaptive_memory,YEAR_REGIME,2025:BEAR,37,2025-02-27,2025-04-11,44,True,,0.084959144214683494,0.084959144214683494,22.961930868833374,0.0023842162858399673,0.013297239480366634,,,,0.0070842776300734794,,,,0.020817112139642307,0.22059790987655858,0.0059621056723394208,37,0.00022059790987655857,5.9621056723394208e-06,0.40000000000000008,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,0.00042467282868761898
adaptive_memory,YEAR_REGIME,2025:BULL,55,2025-01-01,2025-05-28,148,True,,0.06861382979066083,0.06861382979066083,12.475241780120152,0.001304443789483966,0.010703252463070695,,,,0.0066892939822226416,,,,0.022198812478466484,1.294701968105898,0.023540035783743599,55,0.0012947019681058983,2.3540035783743605e-05,0.49818181818181817,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,0.0026901423633798843
adaptive_memory,YEAR_REGIME,2025:MIX,56,2025-01-10,2025-05-05,116,True,,-0.087947705835961565,-0.087947705835961565,-15.704947470707422,-0.0015182107167344232,0.010166831926151431,,,,0.0085088528329219752,,,,0.027384764632245262,0.3516716835894596,0.0062798514926689216,56,0.00035167168358945958,6.279851492668921e-06,0.42499999999999993,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,0.00070915056362667872
adaptive_no_memory,REGIME,FULL:BEAR,503,2021-05-14,2025-04-11,1429,True,,0.025712267897567045,0.025712267897567045,0.51117828822200884,0.00016032178124230888,0.01478260607097439,,,,0.010430518033094683,,,,0.035421675999231933,4.3632188306740947,0.0086743913134673858,503,0.0043632188306740941,8.6743913134673831e-06,0.4042743538767396,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,0.0049358810182290568
adaptive_no_memory,REGIME,FULL:BULL,531,2021-01-02,2025-05-28,1608,True,,0.87181616606115742,0.87181616606115742,16.418383541641383,0.0017581141149107709,0.015224640849158005,,,,0.0091703723883684637,,,,0.030646154165602877,6.4311868255024436,0.012111462948215525,531,0.0064311868255024426,1.2111462948215522e-05,0.48333333333333328,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,0.0099651608031494192
adaptive_no_memory,REGIME,FULL:MIX,574,2021-04-11,2025-05-05,1486,True,,-0.12584306001564097,-0.12584306001564097,-2.1923878051505397,-0.00013137635844915008,0.013240966830098486,,,,0.0096137293195968469,,,,0.032695168099760662,4.7557715240646408,0.0082853162440150539,574,0.0047557715240646404,8.2853162440150528e-06,0.45949477351916379,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,0.006395421216114909
adaptive_no_memory,REGIME,POST2021:BEAR,380,2022-01-01,2025-04-11,1197,True,,-0.012965993555488609,-0.012965993555488609,-0.3412103567233844,6.1343578947895509e-05,0.01383320796629393,,,,0.0097282163060342895,,,,0.033961605776242743,3.1225440692567563,0.008217221234886201,380,0.0031225440692567562,8.217221234886201e-06,0.40500000000000003,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,0.0034628502477485508
adaptive_no_memory,REGIME,POST2021:BULL,388,2023-01-16,2025-05-28,864,True,,0.52267642334193321,0.52267642334193321,13.471041838709619,0.0014302768940096134,0.012877580233738278,,,,0.0078180965750129245,,,,0.026062725324080747,4.3457754630022682,0.011200452224232649,388,0.0043457754630022681,1.120045222423265e-05,0.48582474226804129,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,0.0073495553996012399
adaptive_no_memory,REGIME,POST2021:MIX,476,2022-03-25,2025-05-05,1138,True,,0.0076864660566535042,0.0076864660566535042,0.16148037934146017,8.4520310490920949e-05,0.011697168435938638,,,,0.0082041365148789337,,,,0.02754608954464707,3.9067283168783273,0.0082074124304166544,476,0.0039067283168783273,8.2074124304166546e-06,0.45514705882352946,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,0.0052684794745878
adaptive_no_memory,YEAR_REGIME,2021:BEAR,123,2021-05-14,2021-12-31,232,True,,0.038678261453055647,0.038678261453055647,3.1445741018744426,0.00046610809727382996,0.017452512046336834,,,,0.012350480452066577,,,,0.039083445590406302,1.2406747614173377,0.010086786678189737,123,0.0012406747614173378,1.0086786678189738e-05,0.40203252032520326,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,0.001473030770480507
adaptive_no_memory,YEAR_REGIME,2021:BULL,143,2021-01-02,2021-11-17,320,True,,0.34913974271922399,0.34913974271922399,24.415366623721955,0.0026476304905027228,0.020299981723889415,,,,0.012100757208821946,,,,0.037587602810547759,2.0854113625001753,0.014583296241259968,143,0.0020854113625001754,1.4583296241259968e-05,0.47657342657342672,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,0.0026156054035481793
adaptive_no_memory,YEAR_REGIME,2021:MIX,98,2021-04-11,2021-12-04,238,True,,-0.13352952607229446,-0.13352952607229446,-13.625461844111678,-0.0011800173218723519,0.019087147294669905,,,,0.014642932698976775,,,,0.049680266155044728,0.84904320718631388,0.0086637061957787129,98,0.00084904320718631385,8.6637061957787124e-06,0.48061224489795917,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,0.001126941741527109
adaptive_no_memory,YEAR_REGIME,2022:BEAR,321,2022-01-01,2022-12-31,365,True,,-0.22124913952271677,-0.22124913952271677,-6.8924965583400857,-0.00059226158915857779,0.013918152784160259,,,,0.010251063580819409,,,,0.035685648863451117,2.6847693184289394,0.0083637673471306517,321,0.0026847693184289399,8.3637673471306537e-06,0.40607476635514028,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,0.0026932267501951191
adaptive_no_memory,YEAR_REGIME,2022:MIX,44,2022-03-25,2022-12-17,268,True,,-0.20303746158955996,-0.20303746158955996,-46.144877633990902,-0.0044600954034014545,0.01694367709866363,,,,0.015927945577934248,,,,0.05801409605715456,0.68761449572552191,0.015627602175580044,44,0.00068761449572552185,1.5627602175580041e-05,0.4818181818181817,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,0.00072939109974335097
adaptive_no_memory,YEAR_REGIME,2023:BEAR,1,2023-01-01,2023-01-01,1,True,,0.0017118707612717623,0.0017118707612717623,17.118707612717625,0.0017133368484879999,,,,,0,,,,-0.0017133368484879999,0.00095759031814335316,0.00095759031814335316,1,9.575903181433531e-07,9.575903181433531e-07,0.34999999999999998,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,8.0788677652301068e-07
adaptive_no_memory,YEAR_REGIME,2023:BULL,180,2023-01-16,2023-12-31,350,True,,0.15652739642769561,0.15652739642769561,8.6959664682053113,0.00092370457211376209,0.010417760511676928,,,,0.0064229442296641296,,,,0.02095018284451184,0.99221976714165439,0.0055123320396758581,180,0.00099221976714165458,5.512332039675859e-06,0.45833333333333343,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,0.0011147669822530733
adaptive_no_memory,YEAR_REGIME,2023:MIX,184,2023-01-02,2023-10-21,293,True,,0.30727541361709204,0.30727541361709204,16.699750740059351,0.001733933437757039,0.011275893966296725,,,,0.0058336138372210508,,,,0.020568252567012179,1.4774782108550153,0.0080297728850816045,184,0.0014774782108550153,8.0297728850816052e-06,0.4671195652173914,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,0.0015273459543359868
adaptive_no_memory,YEAR_REGIME,2024:BEAR,21,2024-07-05,2024-09-02,60,True,,0.12161213099127291,0.12161213099127291,57.910538567272809,0.005880818604549377,0.012489320599377948,,,,0.0042174963187924961,,,,0.016068336186350698,0.21621925063311476,0.010296154792053083,21,0.00021621925063311474,1.0296154792053083e-05,0.40000000000000008,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,0.00034335441163780352
adaptive_no_memory,YEAR_REGIME,2024:BULL,153,2024-01-01,2024-12-31,366,True,,0.29908877866723427,0.29908877866723427,19.548286187400929,0.0020815573108080468,0.015899507355157546,,,,0.009499190267846909,,,,0.032066220863854862,2.1536218626565358,0.014075959886644025,153,0.0021536218626565361,1.4075959886644028e-05,0.51307189542483655,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,NOT_APPLICABLE_CONDITIONAL_SELECTION,0.0037339356274271613
