arm,scope,period,observations,first_return_date,last_return_date,calendar_days,is_conditional_noncontiguous_selection,net_compounded_return_after_trading_costs,cumulative_net_log_return_after_trading_costs,conditional_log_growth_contribution,mean_daily_net_log_return_bps,mean_daily_net_simple_return_after_trading_costs,daily_net_return_volatility,annualized_net_return_volatility,net_cagr_after_trading_costs,annualized_sharpe_rf_zero,downside_rms_zero_threshold,annualized_sortino_threshold_zero,maximum_drawdown,calmar,expected_shortfall_95_daily_loss,turnover_sum,mean_daily_turnover,trading_days_with_nonzero_turnover,cost_fraction_sum_not_compounded_drag,mean_daily_cost_fraction,mean_btc_exposure,annualization_status,cagr_status,drawdown_status,trading_cost_sum_per_full_run_initial_unit
fixed_memory,YEAR,2024,366,2024-01-01,2024-12-31,366,False,0.48467744279678027,0.39519753842324423,,10.79774695145476,0.0011606031658366743,0.01271482748018242,0.24299961424867619,0.48347559166074161,1.7444896265885932,0.0078972346872473644,2.8086900695581467,0.12314682519492569,3.9260093867256547,0.025902676273512944,2.7200028928188669,0.0074317018929477233,366,0.0027200028928188675,7.4317018929477257e-06,0.4527322404371586,365_25_CALENDAR_DAYS_PER_YEAR,REPORTED,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.0046344387452478125
fixed_memory,YEAR,2025,148,2025-01-01,2025-05-28,148,False,0.05569425469120981,0.054198611819305659,,3.6620683661693012,0.00042024782205121096,0.010429111435988958,0.19931611811892355,,0.77011090950818373,0.0070673405044587179,1.1364349132838036,0.13382429806884696,,0.02313461370196385,1.2319278733982566,0.0083238369824206529,148,0.0012319278733982563,8.3238369824206505e-06,0.41587837837837843,365_25_CALENDAR_DAYS_PER_YEAR,NOT_APPLICABLE_REQUIRES_365_CALENDAR_DAYS_AND_CONTIGUOUS_DAILY_RECORDS,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.0024823848377955211
fixed_no_memory,YEAR,2021,364,2021-01-02,2021-12-31,364,False,0.28476817836416346,0.25057829612978844,,6.8840191244447375,0.00087232137405594454,0.019197040228961276,0.36688451948126483,,0.8684350659559622,0.01301427113035474,1.281007805232564,0.27723567194882137,,0.041728586428913,3.8478117339871107,0.010570911357107447,364,0.0038478117339871103,1.0570911357107446e-05,0.4581043956043957,365_25_CALENDAR_DAYS_PER_YEAR,NOT_APPLICABLE_REQUIRES_365_CALENDAR_DAYS_AND_CONTIGUOUS_DAILY_RECORDS,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.0047352309568357348
fixed_no_memory,YEAR,2022,365,2022-01-01,2022-12-31,365,False,-0.33308735657486155,-0.40509621102135474,,-11.098526329352184,-0.0010089593007875724,0.014143166560903449,0.27029733780587695,-0.33327237459414338,-1.3633962790907228,0.01086385606744425,-1.7749444160513821,0.36253333512241231,-0.91928753112210015,0.037713646496965264,3.6353331783228686,0.0099598169269119689,365,0.0036353331783228688,9.9598169269119687e-06,0.4123287671232877,365_25_CALENDAR_DAYS_PER_YEAR,REPORTED,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.0037729770956776753
fixed_no_memory,YEAR,2023,365,2023-01-01,2023-12-31,365,False,0.61062589415663582,0.47662285758561784,,13.058160481797749,0.001369215616592207,0.01124371006477533,0.21488433191270984,0.61115177527501685,2.327326517986692,0.0063860643388262087,4.0976387342685721,0.096430234982085902,6.3377609251761351,0.021981178300157972,2.9681233512729253,0.0081318447980080148,365,0.0029681233512729257,8.1318447980080162e-06,0.48136986301369866,365_25_CALENDAR_DAYS_PER_YEAR,REPORTED,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.0032769690108818278
fixed_no_memory,YEAR,2024,366,2024-01-01,2024-12-31,366,False,0.48143100686783852,0.39300851716499019,,10.737937627458749,0.0011549543306357171,0.012741105703724357,0.24350183090822458,0.48023842362163027,1.7324184696733926,0.007927456416873634,2.7843643262687312,0.12539947117989977,3.8296686509361253,0.026061337856202151,2.5736350871724065,0.0070317898556623128,366,0.0025736350871724068,7.031789855662314e-06,0.45327868852459025,365_25_CALENDAR_DAYS_PER_YEAR,REPORTED,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.0043312409119040949
fixed_no_memory,YEAR,2025,148,2025-01-01,2025-05-28,148,False,0.054827904524958899,0.053377629948891683,,3.6065966181683571,0.00041473687292917444,0.010432805177150364,0.19938671110799516,,0.75974292366622365,0.0070724999773238506,1.1207140237174704,0.13382429806884696,,0.02313461370196385,1.2290722432291736,0.0083045421839809033,148,0.0012290722432291737,8.3045421839809024e-06,0.41621621621621624,365_25_CALENDAR_DAYS_PER_YEAR,NOT_APPLICABLE_REQUIRES_365_CALENDAR_DAYS_AND_CONTIGUOUS_DAILY_RECORDS,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.0024648090087762021
llama_frozen_W,YEAR,2021,364,2021-01-02,2021-12-31,364,False,0.28648247992418829,0.25191173424365676,,6.9206520396608999,0.00088070067905400215,0.019441212237024677,0.37155101644020588,,0.86576515415411848,0.013190948978388272,1.2759903883266444,0.28167049678051542,,0.04256741491295743,3.99597140151063,0.010977943410743488,364,0.0039959714015106304,1.0977943410743489e-05,0.46497252747252749,365_25_CALENDAR_DAYS_PER_YEAR,NOT_APPLICABLE_REQUIRES_365_CALENDAR_DAYS_AND_CONTIGUOUS_DAILY_RECORDS,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.0049292416915850757
llama_frozen_W,YEAR,2022,365,2022-01-01,2022-12-31,365,False,-0.36642238862932192,-0.45637277469544518,,-12.50336369028617,-0.0011277396872720546,0.015578032092952072,0.29771979173456636,-0.3666204039620129,-1.3835389255658073,0.012026873912829554,-1.7920545222745965,0.39702871359078268,-0.92341030109950284,0.041961215401163869,2.4376118931692385,0.0066783887484088726,365,0.0024376118931692392,6.6783887484088744e-06,0.45397260273972606,365_25_CALENDAR_DAYS_PER_YEAR,REPORTED,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.0025187667730633611
llama_frozen_W,YEAR,2023,365,2023-01-01,2023-12-31,365,False,0.62447021997713381,0.48518174415051418,,13.292650524671622,0.0013955565170249646,0.011496502093721031,0.21971557052878143,0.62501014755857043,2.319940351139552,0.0065664198838518654,4.0617565699344871,0.10376470063024161,6.0233407291922054,0.022444445859568438,1.4236670658702839,0.0039004577147131068,365,0.001423667065870284,3.9004577147131068e-06,0.49835616438356167,365_25_CALENDAR_DAYS_PER_YEAR,REPORTED,RESET_REPORTING_HIGH_WATER_MARK_TO_GROUP_INITIAL_WEALTH_NOT_PORTFOLIO_STATE,0.0015278146132936183
