decision_date,return_date,prob_bear,prob_bull,prob_mix,canonical_asset_simple_return,exposure_cash,exposure_buy_and_hold,exposure_trend,exposure_volatility_target,exposure_drawdown_control,exposure_specialist_atp
2024-07-01,2024-07-02,0.01594416916158,0.00031523207081399999,0.983740598767606,-0.012510713132909523,0,1,0,0,0,0
2024-07-02,2024-07-03,0.0392366503071526,0.00013976653113330001,0.96062358316171403,-0.030658596242067682,0,1,0,0,0,0
2024-07-03,2024-07-04,0.18788125636090861,1.3698267454851052e-05,0.81210504537163652,-0.052708254082688644,0,1,0,0,0,0
2024-07-04,2024-07-05,0.81095917910431725,6.9693559292499644e-08,0.18904075120212341,-0.0067425030205361391,0,1,0,0,0,0
2024-07-05,2024-07-06,0.88216793291588302,2.4638965897187216e-08,0.117832042445151,0.028554883495933936,0,1,0,0,0,0
2024-07-06,2024-07-07,0.64555313764744515,5.7843985675396773e-07,0.35444628391269822,-0.041162597495331132,0,1,0,0,0,0
2024-07-07,2024-07-08,0.8532875631793656,6.4957194404488983e-08,0.1467123718634398,0.015459774333122622,0,1,0,0,0,0
2024-07-08,2024-07-09,0.70877453712969096,3.1078045442884049e-07,0.29122515208985439,0.023176852411735949,0,1,0,0,0,0
2024-07-09,2024-07-10,0.60242231207572172,1.2546146218287498e-06,0.39757643330965642,-0.0050431258765597509,0,1,0,0,0,0
2024-07-10,2024-07-11,0.60422428805764605,1.418642098993754e-06,0.39577429330025482,-0.0070895826081835978,0,1,0,0,0,0
2024-07-11,2024-07-12,0.63533307245368442,1.3524160906445858e-06,0.36466557513022491,0.009553990159983039,0,1,0,0,0,0
2024-07-12,2024-07-13,0.68440175348222998,2.0751468873136734e-06,0.31559617137088258,0.022884991128977905,0,1,0,0,0,0
2024-07-13,2024-07-14,0.32270808204402462,2.2614121730477529e-05,0.67726930383424477,0.02677090616756006,0,1,0,0,0,0
2024-07-14,2024-07-15,0.13643359194899821,6.6796385354702889e-05,0.86349961166564693,0.065589383319982542,0,1,0,0,0,0
2024-07-15,2024-07-16,0.013881837032118999,0.0004594184741059,0.985658744493775,0.0041261206747511547,0,1,0,0,0,0
2024-07-16,2024-07-17,0.015625342698817601,0.00082270729139180001,0.98355195000979045,-0.014765633046731952,0,1,0,0,0,0
2024-07-17,2024-07-18,0.021154176669122102,0.00051182565141080002,0.97833399767946683,-0.0016960735974235197,0,1,0,0,0,0
2024-07-18,2024-07-19,0.0166525503184131,0.0015413339995233,0.98180611568206355,0.042151905658755373,0,1,0,0,0,0
2024-07-19,2024-07-20,0.0024364641831697998,0.015784164776551299,0.98177937104027857,0.0070653624766412459,0,1,0,0,0,0
2024-07-20,2024-07-21,0.0011620867331799999,0.0581385207531879,0.94069939251363177,0.015044267556237223,0,1,0,0,0,0
2024-07-21,2024-07-22,0.00026722205245869999,0.28264795782389052,0.71708482012365082,-0.0088778101695013989,0,1,0,0,0,0
2024-07-22,2024-07-23,0.00057613110017680003,0.13468418235077301,0.86473968654904998,-0.023918784491130052,0,1,0,0,0,0
2024-07-23,2024-07-24,0.0011517095668696,0.042929760980451301,0.95591852945267897,-0.008603562751562932,0,1,0,0,0,0
2024-07-24,2024-07-25,0.00092520806685640004,0.045537183763558198,0.95353760816958522,0.0065595337346358029,0,1,0,0,0,0
2024-07-25,2024-07-26,0.0007923778827535,0.096620046814553703,0.90258757530269285,0.032056572030401576,0,1,0,0,0,0
2024-07-26,2024-07-27,8.2749466074382203e-05,0.45844821400327151,0.54146903653065404,-0.00096453173824817551,0,1,0,0,0,0
2024-07-27,2024-07-28,0.00025799043466480002,0.19075452700279091,0.80898748256254416,0.0060905235757209297,0,1,0,0,0,0
2024-07-28,2024-07-29,7.0740023764051548e-05,0.49674301718214792,0.50318624279408786,-0.021354805343975714,0,1,0,0,0,0
