decision_date,return_date,hard_regime,asset_simple_return,desired_exposure_no_controller,counterfactual_pretrade_exposure,counterfactual_turnover,fee_fraction,counterfactual_net_return,wealth_before,wealth_after,original_controller_exposure,action,beta,retrieved_memory_count,cited_memory_count,projection_changes_selected_target
2023-06-28,2023-06-29,mix,0.0122046903778767,0.4686436911558277,0.463850296481578,0.004793394674249718,4.793394674249718e-06,0.0057148303368825815,1.2155375594841464,1.2224841504047066,0.45000000000000001,ABSTAIN,0.050000000000000003,0,0,True
2023-06-29,2023-06-30,mix,0.000893393812591,0.4697820496910508,0.4716655797293109,0.001883530038260084,1.883530038260084e-06,0.0004178160559038524,1.2224841504047066,1.2229949239108338,0.45000000000000001,ABSTAIN,0.050000000000000003,0,0,True
2023-06-30,2023-07-01,bull,0.0037377473099047,0.4633922574959594,0.4700044890065371,0.00661223151057766,6.61223151057766e-06,0.0017254194797051703,1.2229949239108338,1.22510510317613,0.45000000000000001,ABSTAIN,0.050000000000000003,0,0,True
2023-07-01,2023-07-02,bull,0.0010102397112481,0.48756181631975903,0.4643200782424707,0.023241738077288354,2.3241738077288353e-05,0.0004693011226390986,1.22510510317613,1.2256800463764015,0.5,BTC,0.050000000000000003,0,0,True
2023-07-02,2023-07-03,bull,0.0174278276944381,0.48631899511304105,0.4878140956936957,0.0014951005806546624,1.4951005806546625e-06,0.008473975879081053,1.2256800463764015,1.236066429524866,0.5,BTC,0.050000000000000003,0,0,True
2023-07-03,2023-07-04,bull,-0.0122916218584777,0.4863125853853515,0.4906361005157144,0.004323515130362887,4.323515130362887e-06,-0.005981868075589647,1.236066429524866,1.2286724432107832,0.5,BTC,0.050000000000000003,0,0,True
2023-07-04,2023-07-05,bull,-0.008307224295056,0.48601328065902166,0.48322351757824666,0.0027897630807749985,2.7897630807749986e-06,-0.004040199832442304,1.2286724432107832,1.2237083610115964,0.5,BTC,0.050000000000000003,0,0,True
2023-07-05,2023-07-06,bull,-0.0196540468262499,0.4862682554058455,0.4839296873695774,0.002338568036268085,2.338568036268085e-06,-0.009559455279881557,1.2237083610115964,1.212010375658889,0.5,BTC,0.050000000000000003,0,0,True
2023-07-06,2023-07-07,bull,0.0144852923969767,0.4861414513015609,0.481311073202593,0.0048303780989679135,4.830378098967913e-06,0.00703703667525013,1.212010375658889,1.2205393371231843,0.5,BTC,0.050000000000000003,0,0,True
2023-07-07,2023-07-08,bull,-0.0018980834629479,0.48684865165375785,0.4897346891392753,0.0028860374855174675,2.8860374855174676e-06,-0.0009269627452203055,1.2205393371231843,1.2194079426285953,0.5,BTC,0.050000000000000003,0,0,True
2023-07-08,2023-07-09,bull,-0.0040245899474392,0.4860787943467415,0.4863740204797924,0.0002952261330508854,2.9522613305088543e-07,-0.001956562477983037,1.2194079426285953,1.2170220948026937,0.5,BTC,0.050000000000000003,0,0,True
2023-07-09,2023-07-10,bull,0.0082341904537754,0.4861377811741166,0.48507145620207437,0.0010663249720422319,1.0663249720422318e-06,0.004001880483544884,1.2170220948026937,1.2218924717719275,0.5,BTC,0.050000000000000003,0,0,True
2023-07-10,2023-07-11,bull,0.0068386634358366,0.4863483005690793,0.48818654539343836,0.0018382448243590699,1.83824482435907e-06,0.0033241279814073543,1.2218924717719275,1.2259541987276155,0.5,BTC,0.050000000000000003,0,0,True
2023-07-11,2023-07-12,bull,-0.0077065502411562,0.4862280571149101,0.48805102868725064,0.0018229715723405704,1.8229715723405705e-06,-0.0037489570914568393,1.2259541987276155,1.2213581490404943,0.5,BTC,0.050000000000000003,0,0,True
2023-07-12,2023-07-13,bull,0.0355016733964517,0.4861488304017342,0.48429564018975085,0.0018531902119833243,1.8531902119833244e-06,0.017257211824387886,1.2213581490404943,1.2424353853319285,0.5,BTC,0.050000000000000003,0,0,True
2023-07-13,2023-07-14,bull,-0.0365059540267144,0.4863123152053747,0.49486697035772353,0.008554655152348822,8.554655152348823e-06,-0.01776169780334813,1.2424353853319285,1.2203676234774765,0.5,BTC,0.050000000000000003,0,0,True
