decision_date,return_date,strategy,forecast_regime,asset_simple_return,net_return,gross_return_before_cost,pretrade_btc_fraction,btc_fraction,cash_fraction,turnover,cost_fraction_pretrade_wealth,cost_paid_in_initial_wealth_units,wealth_before,wealth_after,running_peak_wealth,drawdown_from_running_peak
2021-08-26,2021-08-27,BTC_BUY_AND_HOLD,mix,0.0476750740952691,0.0476750740952691,0.0476750740952691,1.0,1.0,0.0,0.0,0.0,0.0,1.5934920895507223,1.6694619429902782,2.1620427555952206,0.22783120793063716
2021-08-27,2021-08-28,BTC_BUY_AND_HOLD,mix,-0.0034077730651411,-0.0034077730651411,-0.0034077730651411,1.0,1.0,0.0,0.0,0.0,0.0,1.6694619429902782,1.6637727955476778,2.1620427555952206,0.2304625839419937
2021-08-28,2021-08-29,BTC_BUY_AND_HOLD,mix,-0.002447997938528,-0.002447997938528,-0.002447997938528,1.0,1.0,0.0,0.0,0.0,0.0,1.6637727955476778,1.659699883173998,2.1620427555952206,0.2323464099501239
2021-08-29,2021-08-30,BTC_BUY_AND_HOLD,mix,-0.0365886660625618,-0.0365886660625618,-0.0365886660625618,1.0,1.0,0.0,0.0,0.0,0.0,1.659699883173998,1.5989736783844717,2.1620427555952206,0.2604338308081855
2021-08-30,2021-08-31,BTC_BUY_AND_HOLD,mix,0.0029302423567916,0.0029302423567916,0.0029302423567916,1.0,1.0,0.0,0.0,0.0,0.0,1.5989736783844717,1.6036590587842687,2.1620427555952206,0.25826672269356954
2021-08-31,2021-09-01,BTC_BUY_AND_HOLD,mix,0.035836742314939,0.035836742314939,0.035836742314939,1.0,1.0,0.0,0.0,0.0,0.0,1.6036590587842687,1.6611289752349383,2.1620427555952206,0.2316854183683238
2021-09-01,2021-09-02,BTC_BUY_AND_HOLD,mix,0.0093180170178248,0.0093180170178248,0.0093180170178248,1.0,1.0,0.0,0.0,0.0,0.0,1.6611289752349383,1.6766074032949794,2.1620427555952206,0.22452625002163684
2021-09-02,2021-09-03,BTC_BUY_AND_HOLD,mix,0.0147074641344473,0.0147074641344473,0.0147074641344473,1.0,1.0,0.0,0.0,0.0,0.0,1.6766074032949794,1.7012660465464893,2.1620427555952206,0.21312099765662462
2021-09-03,2021-09-04,BTC_BUY_AND_HOLD,mix,-0.0016120322406447,-0.0016120322406447,-0.0016120322406447,1.0,1.0,0.0,0.0,0.0,0.0,1.7012660465464893,1.6985235508295422,2.1620427555952206,0.2143894719778885
2021-09-04,2021-09-05,BTC_BUY_AND_HOLD,mix,0.0370644892464502,0.0370644892464502,0.0370644892464502,1.0,1.0,0.0,0.0,0.0,0.0,1.6985235508295422,1.7614784587141061,2.1620427555952206,0.1852712190101149
2021-09-05,2021-09-06,BTC_BUY_AND_HOLD,mix,0.0174526643563859,0.0174526643563859,0.0174526643563859,1.0,1.0,0.0,0.0,0.0,0.0,1.7614784587141061,1.7922209510250475,2.1620427555952206,0.171052031054011
2021-09-06,2021-09-07,BTC_BUY_AND_HOLD,mix,-0.1118713702320582,-0.1118713702320582,-0.1118713702320582,1.0,1.0,0.0,0.0,0.0,0.0,1.7922209510250475,1.591722737475273,2.1620427555952206,0.2637875761910804
2021-09-07,2021-09-08,BTC_BUY_AND_HOLD,mix,-0.0153528461124079,-0.0153528461124079,-0.0153528461124079,1.0,1.0,0.0,0.0,0.0,0.0,1.591722737475273,1.5672852632331944,2.1620427555952206,0.2750905322398616
2021-09-08,2021-09-09,BTC_BUY_AND_HOLD,mix,0.0070384313112497,0.0070384313112497,0.0070384313112497,1.0,1.0,0.0,0.0,0.0,0.0,1.5672852632331944,1.578316492903595,2.1620427555952206,0.2699883067441573
2021-09-09,2021-09-10,BTC_BUY_AND_HOLD,mix,-0.0332603221689489,-0.0332603221689489,-0.0332603221689489,1.0,1.0,0.0,0.0,0.0,0.0,1.578316492903595,1.5258211778650559,2.1620427555952206,0.29426873084894656
2021-09-10,2021-09-11,BTC_BUY_AND_HOLD,mix,0.0071159695647906,0.0071159695647906,0.0071159695647906,1.0,1.0,0.0,0.0,0.0,0.0,1.5258211778650559,1.5366788749280567,2.1620427555952206,0.2892467686167466
2021-09-11,2021-09-12,BTC_BUY_AND_HOLD,mix,0.0199371594197763,0.0199371594197763,0.0199371594197763,1.0,1.0,0.0,0.0,0.0,0.0,1.5366788749280567,1.5673158866344998,2.1620427555952206,0.2750763681345375
2021-09-12,2021-09-13,BTC_BUY_AND_HOLD,mix,-0.0241585852204514,-0.0241585852204514,-0.0241585852204514,1.0,1.0,0.0,0.0,0.0,0.0,1.5673158866344998,1.529451752219873,2.1620427555952206,0.29258949747327845
2021-09-13,2021-09-14,BTC_BUY_AND_HOLD,mix,0.0473420171525822,0.0473420171525822,0.0473420171525822,1.0,1.0,0.0,0.0,0.0,0.0,1.529451752219873,1.601859083307513,2.1620427555952206,0.2590992573287416
2021-09-14,2021-09-15,BTC_BUY_AND_HOLD,mix,0.0223694971058361,0.0223694971058361,0.0223694971058361,1.0,1.0,0.0,0.0,0.0,0.0,1.601859083307513,1.6376918654355177,2.1620427555952206,0.242525680309845
2021-09-15,2021-09-16,BTC_BUY_AND_HOLD,mix,-0.0079492048717447,-0.0079492048717447,-0.0079492048717447,1.0,1.0,0.0,0.0,0.0,0.0,1.6376918654355177,1.624673517280381,2.1620427555952206,0.24854699886214748
2021-09-16,2021-09-17,BTC_BUY_AND_HOLD,mix,-0.009742816453045,-0.009742816453045,-0.009742816453045,1.0,1.0,0.0,0.0,0.0,0.0,1.624673517280381,1.6088446214053953,2.1620427555952206,0.25586826752532343
2021-09-17,2021-09-18,BTC_BUY_AND_HOLD,mix,0.0216548089368648,0.0216548089368648,0.0216548089368648,1.0,1.0,0.0,0.0,0.0,0.0,1.6088446214053953,1.6436838442910318,2.1620427555952206,0.2397542370347261
2021-09-18,2021-09-19,BTC_BUY_AND_HOLD,mix,-0.022108734399162,-0.022108734399162,-0.022108734399162,1.0,1.0,0.0,0.0,0.0,0.0,1.6436838442910318,1.6073440747414078,2.1620427555952206,0.25656230868621355
2021-09-19,2021-09-20,BTC_BUY_AND_HOLD,mix,-0.0924686750482125,-0.0924686750482125,-0.0924686750482125,1.0,1.0,0.0,0.0,0.0,0.0,1.6073440747414078,1.4587150978034746,2.1620427555952206,0.3253070069829015
2021-09-20,2021-09-21,BTC_BUY_AND_HOLD,mix,-0.0517674116993929,-0.0517674116993929,-0.0517674116993929,1.0,1.0,0.0,0.0,0.0,0.0,1.4587150978034746,1.383201192783362,2.1620427555952206,0.36023411692311325
2021-09-21,2021-09-22,BTC_BUY_AND_HOLD,bear,0.0713458118190561,0.0713458118190561,0.0713458118190561,1.0,1.0,0.0,0.0,0.0,0.0,1.383201192783362,1.4818868047915779,2.1620427555952206,0.31458950062085733
2021-09-22,2021-09-23,BTC_BUY_AND_HOLD,bear,0.0302537679442316,0.0302537679442316,0.0302537679442316,1.0,1.0,0.0,0.0,0.0,0.0,1.4818868047915779,1.526719464303361,2.1620427555952206,0.2938532504261009
2021-09-23,2021-09-24,BTC_BUY_AND_HOLD,bear,-0.0456727554759165,-0.0456727554759165,-0.0456727554759165,1.0,1.0,0.0,0.0,0.0,0.0,1.526719464303361,1.4569899795299113,2.1620427555952206,0.32610491824950283
2021-09-24,2021-09-25,BTC_BUY_AND_HOLD,bear,-0.0031083678383181,-0.0031083678383181,-0.0031083678383181,1.0,1.0,0.0,0.0,0.0,0.0,1.4569899795299113,1.4524611187367886,2.1620427555952206,0.32819963204801694
2021-09-25,2021-09-26,BTC_BUY_AND_HOLD,bear,0.0121021018207032,0.0121021018207032,0.0121021018207032,1.0,1.0,0.0,0.0,0.0,0.0,1.4524611187367886,1.4700389510863539,2.1620427555952206,0.32006943559187606
2021-09-26,2021-09-27,BTC_BUY_AND_HOLD,bear,-0.0238592333010828,-0.0238592333010828,-0.0238592333010828,1.0,1.0,0.0,0.0,0.0,0.0,1.4700389510863539,1.4349649487907055,2.1620427555952206,0.3362920575566264
2021-09-27,2021-09-28,BTC_BUY_AND_HOLD,bear,-0.0272760038508413,-0.0272760038508413,-0.0272760038508413,1.0,1.0,0.0,0.0,0.0,0.0,1.4349649487907055,1.395824839321668,2.1620427555952206,0.3543953579505459
2021-09-28,2021-09-29,BTC_BUY_AND_HOLD,bear,0.0125419588857766,0.0125419588857766,0.0125419588857766,1.0,1.0,0.0,0.0,0.0,0.0,1.395824839321668,1.4133312170681862,2.1620427555952206,0.346298211073495
2021-09-29,2021-09-30,BTC_BUY_AND_HOLD,bear,0.0550475722732612,0.0550475722732612,0.0550475722732612,1.0,1.0,0.0,0.0,0.0,0.0,1.4133312170681862,1.4911316693858034,2.1620427555952206,0.3103135146024031
2021-09-30,2021-10-01,BTC_BUY_AND_HOLD,bear,0.0986393083131575,0.0986393083131575,0.0986393083131575,1.0,1.0,0.0,0.0,0.0,0.0,1.4911316693858034,1.6382158658578632,2.1620427555952206,0.24228331672985137
2021-10-01,2021-10-02,BTC_BUY_AND_HOLD,bear,-0.0099509824284468,-0.0099509824284468,-0.0099509824284468,1.0,1.0,0.0,0.0,0.0,0.0,1.6382158658578632,1.6219140085627088,2.1620427555952206,0.24982334213081359
2021-10-02,2021-10-03,BTC_BUY_AND_HOLD,bear,0.0111859592295702,0.0111859592295702,0.0111859592295702,1.0,1.0,0.0,0.0,0.0,0.0,1.6219140085627088,1.6400566725363601,2.1620427555952206,0.24143189662091358
2021-10-03,2021-10-04,BTC_BUY_AND_HOLD,bear,0.021311159105479,0.021311159105479,0.021311159105479,1.0,1.0,0.0,0.0,0.0,0.0,1.6400566725363601,1.6750081812267852,2.1620427555952206,0.2252659310774604
2021-10-04,2021-10-05,BTC_BUY_AND_HOLD,bear,0.0455438344170815,0.0455438344170815,0.0455438344170815,1.0,1.0,0.0,0.0,0.0,0.0,1.6750081812267852,1.7512944764798348,2.1620427555952206,0.1899815709251803
2021-10-05,2021-10-06,BTC_BUY_AND_HOLD,bear,0.0748776455090702,0.0748776455090702,0.0748776455090702,1.0,1.0,0.0,0.0,0.0,0.0,1.7512944764798348,1.8824272834716846,2.1620427555952206,0.12932929813710203
2021-10-06,2021-10-07,BTC_BUY_AND_HOLD,mix,-0.0278237701362176,-0.0278237701362176,-0.0278237701362176,1.0,1.0,0.0,0.0,0.0,0.0,1.8824272834716846,1.830051059438224,2.1620427555952206,0.15355463961007454
2021-10-07,2021-10-08,BTC_BUY_AND_HOLD,mix,0.0024319545440176,0.0024319545440176,0.0024319545440176,1.0,1.0,0.0,0.0,0.0,0.0,1.830051059438224,1.834501660428009,2.1620427555952206,0.15149612296961168
2021-10-08,2021-10-09,BTC_BUY_AND_HOLD,mix,0.0190634465182966,0.0190634465182966,0.0190634465182966,1.0,1.0,0.0,0.0,0.0,0.0,1.834501660428009,1.8694735847193047,2.1620427555952206,0.13532071468927553
2021-10-09,2021-10-10,BTC_BUY_AND_HOLD,mix,-0.0046375756472676,-0.0046375756472676,-0.0046375756472676,1.0,1.0,0.0,0.0,0.0,0.0,1.8694735847193047,1.8608037595496003,2.1620427555952206,0.13933073028552934
2021-10-10,2021-10-11,BTC_BUY_AND_HOLD,mix,0.0510096420218806,0.0510096420218806,0.0510096420218806,1.0,1.0,0.0,0.0,0.0,0.0,1.8608037595496003,1.9557226931971952,2.1620427555952206,0.09542829893816074
2021-10-11,2021-10-12,BTC_BUY_AND_HOLD,mix,-0.0254256897940579,-0.0254256897940579,-0.0254256897940579,1.0,1.0,0.0,0.0,0.0,0.0,1.9557226931971952,1.9059970946767637,2.1620427555952206,0.11842765840584235
2021-10-12,2021-10-13,BTC_BUY_AND_HOLD,mix,0.0243537995462002,0.0243537995462002,0.0243537995462002,1.0,1.0,0.0,0.0,0.0,0.0,1.9059970946767637,1.9524153658561616,2.1620427555952206,0.09695802231318396
2021-10-13,2021-10-14,BTC_BUY_AND_HOLD,mix,-0.0005977682158099,-0.0005977682158099,-0.0005977682158099,1.0,1.0,0.0,0.0,0.0,0.0,1.9524153658561616,1.951248274006394,2.1620427555952206,0.09749783210498719
2021-10-14,2021-10-15,BTC_BUY_AND_HOLD,bull,0.07544929184003,0.07544929184003,0.07544929184003,1.0,1.0,0.0,0.0,0.0,0.0,1.951248274006394,2.098468574484257,2.1620427555952206,0.029404682653216718
2021-10-15,2021-10-16,BTC_BUY_AND_HOLD,bull,-0.0131565932952288,-0.0131565932952288,-0.0131565932952288,1.0,1.0,0.0,0.0,0.0,0.0,2.098468574484257,2.0708598769069493,2.1620427555952206,0.042174410497801795
2021-10-16,2021-10-17,BTC_BUY_AND_HOLD,bull,0.0109495227657732,0.0109495227657732,0.0109495227657732,1.0,1.0,0.0,0.0,0.0,0.0,2.0708598769069493,2.0935348042738684,2.1620427555952206,0.03168667739990727
2021-10-17,2021-10-18,BTC_BUY_AND_HOLD,bull,0.0085945309008168,0.0085945309008168,0.0085945309008168,1.0,1.0,0.0,0.0,0.0,0.0,2.0935348042738684,2.111527753841136,2.1620427555952206,0.023364478627147967
2021-10-18,2021-10-19,BTC_BUY_AND_HOLD,bull,0.0358094182218404,0.0358094182218404,0.0358094182218404,1.0,1.0,0.0,0.0,0.0,0.0,2.111527753841136,2.1871403342654565,2.1871403342654565,0.0
2021-10-19,2021-10-20,BTC_BUY_AND_HOLD,bull,0.0264567468126979,0.0264567468126979,0.0264567468126979,1.0,1.0,0.0,0.0,0.0,0.0,2.1871403342654565,2.245004952332957,2.245004952332957,0.0
2021-10-20,2021-10-21,BTC_BUY_AND_HOLD,bull,-0.0571226342887369,-0.0571226342887369,-0.0571226342887369,1.0,1.0,0.0,0.0,0.0,0.0,2.245004952332957,2.1167643554644386,2.245004952332957,0.05712263428873676
2021-10-21,2021-10-22,BTC_BUY_AND_HOLD,bull,-0.0244316848362485,-0.0244316848362485,-0.0244316848362485,1.0,1.0,0.0,0.0,0.0,0.0,2.1167643554644386,2.065048235859127,2.245004952332957,0.08015871692702659
2021-10-22,2021-10-23,BTC_BUY_AND_HOLD,bull,0.010252050162876,0.010252050162876,0.010252050162876,1.0,1.0,0.0,0.0,0.0,0.0,2.065048235859127,2.0862192139619133,2.245004952332957,0.07072845795107818
2021-10-23,2021-10-24,BTC_BUY_AND_HOLD,bull,-0.0072742099898063,-0.0072742099898063,-0.0072742099898063,1.0,1.0,0.0,0.0,0.0,0.0,2.0862192139619133,2.0710436173147855,2.245004952332957,0.07748817428549326
2021-10-24,2021-10-25,BTC_BUY_AND_HOLD,bull,0.0361528919849178,0.0361528919849178,0.0361528919849178,1.0,1.0,0.0,0.0,0.0,0.0,2.0710436173147855,2.1459178335076206,2.245004952332957,0.044136703895627294
2021-10-25,2021-10-26,BTC_BUY_AND_HOLD,bull,-0.0437027288439277,-0.0437027288439277,-0.0437027288439277,1.0,1.0,0.0,0.0,0.0,0.0,2.1459178335076206,2.0521353683084884,2.245004952332957,0.08591053833713957
2021-10-26,2021-10-27,BTC_BUY_AND_HOLD,bull,-0.0310508234014472,-0.0310508234014472,-0.0310508234014472,1.0,1.0,0.0,0.0,0.0,0.0,2.0521353683084884,1.9884148753912778,2.245004952332957,0.11429376878435693
2021-10-27,2021-10-28,BTC_BUY_AND_HOLD,bull,0.0366952382093188,0.0366952382093188,0.0366952382093188,1.0,1.0,0.0,0.0,0.0,0.0,1.9884148753912778,2.0613802329027138,2.245004952332957,0.08179256764642096
2021-10-28,2021-10-29,BTC_BUY_AND_HOLD,bull,0.0274056039285273,0.0274056039285273,0.0274056039285273,1.0,1.0,0.0,0.0,0.0,0.0,2.0613802329027138,2.117873603111741,2.245004952332957,0.05662853843110871
2021-10-29,2021-10-30,BTC_BUY_AND_HOLD,bull,-0.0064698246222857,-0.0064698246222857,-0.0064698246222857,1.0,1.0,0.0,0.0,0.0,0.0,2.117873603111741,2.1041713323274394,2.245004952332957,0.06273198634112886
2021-10-30,2021-10-31,BTC_BUY_AND_HOLD,bull,-0.0085785760372315,-0.0085785760372315,-0.0085785760372315,1.0,1.0,0.0,0.0,0.0,0.0,2.1041713323274394,2.0861205385577057,2.245004952332957,0.07077241126356648
2021-10-31,2021-11-01,BTC_BUY_AND_HOLD,bull,-0.0064312929785872,-0.0064312929785872,-0.0064312929785872,1.0,1.0,0.0,0.0,0.0,0.0,2.0861205385577057,2.0727040861855928,2.245004952332957,0.07674854613051674
2021-11-01,2021-11-02,BTC_BUY_AND_HOLD,bull,0.0378624089514456,0.0378624089514456,0.0378624089514456,1.0,1.0,0.0,0.0,0.0,0.0,2.0727040861855928,2.151181655932084,2.245004952332957,0.0417920220190936
2021-11-02,2021-11-03,BTC_BUY_AND_HOLD,bull,-0.0047958216878065,-0.0047958216878065,-0.0047958216878065,1.0,1.0,0.0,0.0,0.0,0.0,2.151181655932084,2.1408649722921536,2.245004952332957,0.04638741662132362
2021-11-03,2021-11-04,BTC_BUY_AND_HOLD,bull,-0.0239341370185239,-0.0239341370185239,-0.0239341370185239,1.0,1.0,0.0,0.0,0.0,0.0,2.1408649722921536,2.0896252167071547,2.245004952332957,0.06921131085449739
2021-11-04,2021-11-05,BTC_BUY_AND_HOLD,bull,-0.0071369718917615,-0.0071369718917615,-0.0071369718917615,1.0,1.0,0.0,0.0,0.0,0.0,2.0896252167071547,2.0747116202711995,2.245004952332957,0.07585432356609845
2021-11-05,2021-11-06,BTC_BUY_AND_HOLD,bull,0.0083576195216672,0.0083576195216672,0.0083576195216672,1.0,1.0,0.0,0.0,0.0,0.0,2.0747116202711995,2.092051270610608,2.245004952332957,0.06813066561987025
2021-11-06,2021-11-07,BTC_BUY_AND_HOLD,bull,0.0291019274964665,0.0291019274964665,0.0291019274964665,1.0,1.0,0.0,0.0,0.0,0.0,2.092051270610608,2.1529339950068085,2.245004952332957,0.04101147181455911
2021-11-07,2021-11-08,BTC_BUY_AND_HOLD,bull,0.0672433194464638,0.0672433194464638,0.0672433194464638,1.0,1.0,0.0,0.0,0.0,0.0,2.1529339950068085,2.297704423380203,2.297704423380203,0.0
2021-11-08,2021-11-09,BTC_BUY_AND_HOLD,bull,-0.0092332206391728,-0.0092332206391728,-0.0092332206391728,1.0,1.0,0.0,0.0,0.0,0.0,2.297704423380203,2.27648921147553,2.297704423380203,0.009233220639172757
2021-11-09,2021-11-10,BTC_BUY_AND_HOLD,bull,-0.0294719031932129,-0.0294719031932129,-0.0294719031932129,1.0,1.0,0.0,0.0,0.0,0.0,2.27648921147553,2.2093967418145297,2.297704423380203,0.03843300324754639
2021-11-10,2021-11-11,BTC_BUY_AND_HOLD,bull,-0.0019389336019195,-0.0019389336019195,-0.0019389336019195,1.0,1.0,0.0,0.0,0.0,0.0,2.2093967418145297,2.205112868231854,2.297704423380203,0.04029741780804652
2021-11-11,2021-11-12,BTC_BUY_AND_HOLD,bull,-0.0103723843368046,-0.0103723843368046,-0.0103723843368046,1.0,1.0,0.0,0.0,0.0,0.0,2.205112868231854,2.18224059005652,2.297704423380203,0.050251821839565336
2021-11-12,2021-11-13,BTC_BUY_AND_HOLD,bull,0.0041179084580063,0.0041179084580063,0.0041179084580063,1.0,1.0,0.0,0.0,0.0,0.0,2.18224059005652,2.191226857039718,2.297704423380203,0.046340845783742424
2021-11-13,2021-11-14,BTC_BUY_AND_HOLD,bull,0.0172301882339056,0.0172301882339056,0.0172301882339056,1.0,1.0,0.0,0.0,0.0,0.0,2.191226857039718,2.228982108249702,2.297704423380203,0.029909119045609
2021-11-14,2021-11-15,BTC_BUY_AND_HOLD,bull,-0.0291612347767149,-0.0291612347767149,-0.0291612347767149,1.0,1.0,0.0,0.0,0.0,0.0,2.228982108249702,2.1639822376779354,2.297704423380203,0.058198166979870236
2021-11-15,2021-11-16,BTC_BUY_AND_HOLD,bull,-0.0551716330256187,-0.0551716330256187,-0.0551716330256187,1.0,1.0,0.0,0.0,0.0,0.0,2.1639822376779354,2.0445918037868114,2.297704423380203,0.11015891209411177
2021-11-16,2021-11-17,BTC_BUY_AND_HOLD,bull,0.0046381124030814,0.0046381124030814,0.0046381124030814,1.0,1.0,0.0,0.0,0.0,0.0,2.0445918037868114,2.0540748503911934,2.297704423380203,0.10603172910752401
2021-11-17,2021-11-18,BTC_BUY_AND_HOLD,mix,-0.0565284804150557,-0.0565284804150557,-0.0565284804150557,1.0,1.0,0.0,0.0,0.0,0.0,2.0540748503911934,1.9379611204397964,2.297704423380203,0.15656639700035058
2021-11-18,2021-11-19,BTC_BUY_AND_HOLD,mix,0.0198067607404401,0.0198067607404401,0.0198067607404401,1.0,1.0,0.0,0.0,0.0,0.0,1.9379611204397964,1.9763458526766229,2.297704423380203,0.13986070942528905
2021-11-19,2021-11-20,BTC_BUY_AND_HOLD,mix,0.0281354052965219,0.0281354052965219,0.0281354052965219,1.0,1.0,0.0,0.0,0.0,0.0,1.9763458526766229,2.03195114424778,2.297704423380203,0.11566034187350682
2021-11-20,2021-11-21,BTC_BUY_AND_HOLD,mix,-0.0168007421597652,-0.0168007421597652,-0.0168007421597652,1.0,1.0,0.0,0.0,0.0,0.0,2.03195114424778,1.9978128569920328,2.297704423380203,0.13051790445134503
2021-11-21,2021-11-22,BTC_BUY_AND_HOLD,mix,-0.040969576406429,-0.040969576406429,-0.040969576406429,1.0,1.0,0.0,0.0,0.0,0.0,1.9978128569920328,1.9159633105017515,2.297704423380203,0.1661402175989476
2021-11-22,2021-11-23,BTC_BUY_AND_HOLD,mix,0.022454749524053,0.022454749524053,0.022454749524053,1.0,1.0,0.0,0.0,0.0,0.0,1.9159633105017515,1.9589857867363438,2.297704423380203,0.14741610504695057
2021-11-23,2021-11-24,BTC_BUY_AND_HOLD,mix,-0.0069737308330959,-0.0069737308330959,-0.0069737308330959,1.0,1.0,0.0,0.0,0.0,0.0,1.9589857867363438,1.9453243471537838,2.297704423380203,0.1533617956429858
2021-11-24,2021-11-25,BTC_BUY_AND_HOLD,mix,0.0308439315255624,0.0308439315255624,0.0308439315255624,1.0,1.0,0.0,0.0,0.0,0.0,1.9453243471537838,2.0053257981124046,2.297704423380203,0.12724814484087288
2021-11-25,2021-11-26,BTC_BUY_AND_HOLD,mix,-0.0883039139663799,-0.0883039139663799,-0.0883039139663799,1.0,1.0,0.0,0.0,0.0,0.0,2.0053257981124046,1.8282476813613247,2.297704423380203,0.20431554957284292
2021-11-26,2021-11-27,BTC_BUY_AND_HOLD,mix,0.019262658916936,0.019262658916936,0.019262658916936,1.0,1.0,0.0,0.0,0.0,0.0,1.8282476813613247,1.8634645928630669,2.297704423380203,0.18898855139875492
2021-11-27,2021-11-28,BTC_BUY_AND_HOLD,mix,0.0461162876899676,0.0461162876899676,0.0461162876899676,1.0,1.0,0.0,0.0,0.0,0.0,1.8634645928630669,1.9494006621276085,2.297704423380203,0.15158771411520244
2021-11-28,2021-11-29,BTC_BUY_AND_HOLD,mix,0.0087848982833405,0.0087848982833405,0.0087848982833405,1.0,1.0,0.0,0.0,0.0,0.0,1.9494006621276085,1.966525948657876,2.297704423380203,0.14413449848136817
2021-11-29,2021-11-30,BTC_BUY_AND_HOLD,mix,-0.0157782361042861,-0.0157782361042861,-0.0157782361042861,1.0,1.0,0.0,0.0,0.0,0.0,1.966525948657876,1.935497637934747,2.297704423380203,0.15763854643784236
2021-11-30,2021-12-01,BTC_BUY_AND_HOLD,mix,0.0057556840456447,0.0057556840456447,0.0057556840456447,1.0,1.0,0.0,0.0,0.0,0.0,1.935497637934747,1.9466377508097912,2.297704423380203,0.15279018005890843
2021-12-01,2021-12-02,BTC_BUY_AND_HOLD,mix,-0.0124855139721344,-0.0124855139721344,-0.0124855139721344,1.0,1.0,0.0,0.0,0.0,0.0,1.9466377508097912,1.9223329779733713,2.297704423380203,0.1633680301031124
2021-12-02,2021-12-03,BTC_BUY_AND_HOLD,mix,-0.050702704616256,-0.050702704616256,-0.050702704616256,1.0,1.0,0.0,0.0,0.0,0.0,1.9223329779733713,1.8248654968170996,2.297704423380203,0.20578753374531078
2021-12-03,2021-12-04,BTC_BUY_AND_HOLD,mix,-0.0827181786823042,-0.0827181786823042,-0.0827181786823042,1.0,1.0,0.0,0.0,0.0,0.0,1.8248654968170996,1.673915946580211,2.297704423380203,0.2714833424406796
2021-12-04,2021-12-05,BTC_BUY_AND_HOLD,bear,0.004274807298273,0.004274807298273,0.004274807298273,1.0,1.0,0.0,0.0,0.0,0.0,1.673915946580211,1.6810716146853475,2.297704423380203,0.2683690741160316
2021-12-05,2021-12-06,BTC_BUY_AND_HOLD,bear,0.0234103490502068,0.0234103490502068,0.0234103490502068,1.0,1.0,0.0,0.0,0.0,0.0,1.6810716146853475,1.7204260879635265,2.297704423380203,0.25124133876516186
2021-12-06,2021-12-07,BTC_BUY_AND_HOLD,bear,0.0006546405311487,0.0006546405311487,0.0006546405311487,1.0,1.0,0.0,0.0,0.0,0.0,1.7204260879635265,1.721552348611553,2.297704423380203,0.2507511709974689
2021-12-07,2021-12-08,BTC_BUY_AND_HOLD,bear,-0.0023974606286761,-0.0023974606286761,-0.0023974606286761,1.0,1.0,0.0,0.0,0.0,0.0,1.721552348611553,1.717424994635552,2.297704423380203,0.2525474655660841
2021-12-08,2021-12-09,BTC_BUY_AND_HOLD,bear,-0.0570056999756309,-0.0570056999756309,-0.0570056999756309,1.0,1.0,0.0,0.0,0.0,0.0,1.717424994635552,1.6195219806607082,2.297704423380203,0.2951565204900488
2021-12-09,2021-12-10,BTC_BUY_AND_HOLD,bear,-0.0096519499291966,-0.0096519499291966,-0.0096519499291966,1.0,1.0,0.0,0.0,0.0,0.0,1.6195219806607082,1.6038904355941377,2.297704423380203,0.30195963446219964
2021-12-10,2021-12-11,BTC_BUY_AND_HOLD,bear,0.0461906943984793,0.0461906943984793,0.0461906943984793,1.0,1.0,0.0,0.0,0.0,0.0,1.6038904355941377,1.6779752485533104,2.297704423380203,0.2697166652598403
2021-12-11,2021-12-12,BTC_BUY_AND_HOLD,bear,0.0155430958440214,0.0155430958440214,0.0155430958440214,1.0,1.0,0.0,0.0,0.0,0.0,1.6779752485533104,1.7040561786654702,2.297704423380203,0.25836580139468235
2021-12-12,2021-12-13,BTC_BUY_AND_HOLD,bear,-0.0674387492262534,-0.0674387492262534,-0.0674387492262534,1.0,1.0,0.0,0.0,0.0,0.0,1.7040561786654702,1.589136761365002,2.297704423380203,0.3083806841320398
2021-12-13,2021-12-14,BTC_BUY_AND_HOLD,bear,0.0356053923038053,0.0356053923038053,0.0356053923038053,1.0,1.0,0.0,0.0,0.0,0.0,1.589136761365002,1.6457185991778016,2.297704423380203,0.28375530706567154
2021-12-14,2021-12-15,BTC_BUY_AND_HOLD,bear,0.0104411110996247,0.0104411110996247,0.0104411110996247,1.0,1.0,0.0,0.0,0.0,0.0,1.6457185991778016,1.6629017299105358,2.297704423380203,0.27627691665222764
2021-12-15,2021-12-16,BTC_BUY_AND_HOLD,bear,-0.0254401849748832,-0.0254401849748832,-0.0254401849748832,1.0,1.0,0.0,0.0,0.0,0.0,1.6629017299105358,1.6205972023065585,2.297704423380203,0.2946885657631878
2021-12-16,2021-12-17,BTC_BUY_AND_HOLD,bear,-0.030570124422086,-0.030570124422086,-0.030570124422086,1.0,1.0,0.0,0.0,0.0,0.0,1.6205972023065585,1.5710553441939625,2.297704423380203,0.31625002406412706
2021-12-17,2021-12-18,BTC_BUY_AND_HOLD,bear,0.0148141089226849,0.0148141089226849,0.0148141089226849,1.0,1.0,0.0,0.0,0.0,0.0,1.5710553441939625,1.5943291291864183,2.297704423380203,0.3061208774447297
2021-12-18,2021-12-19,BTC_BUY_AND_HOLD,bear,-0.0032375651461278,-0.0032375651461278,-0.0032375651461278,1.0,1.0,0.0,0.0,0.0,0.0,1.5943291291864183,1.5891673847663081,2.297704423380203,0.3083673563075404
